parfamName,yearIndex,parfam,countryname,environ,culture,equality,pervote,rile,staticRile,electionDate,partyname
ECO,2011,10,Netherlands,7.322,0.642,14.835999999999999,6.67,1.6059999999999999,-13.65,2010-06-01,Green Left
ECO,2012,10,Netherlands,10.311,1.785,7.204,2.333,-9.584,-13.65,2012-09-01,Green Left
ECO,2013,10,Netherlands,10.311,1.785,7.204,2.333,-9.584,-13.65,2012-09-01,Green Left
ECO,2014,10,Netherlands,10.311,1.785,7.204,2.333,-9.584,-13.65,2012-09-01,Green Left
ECO,2015,10,Netherlands,10.311,1.785,7.204,2.333,-9.584,-13.65,2012-09-01,Green Left
ECO,2016,10,Netherlands,10.311,1.785,7.204,2.333,-9.584,-13.65,2012-09-01,Green Left
ECO,2017,10,Netherlands,7.584000000000001,2.822,9.877,9.125,-9.347000000000001,-13.65,2017-03-01,Green Left
ECO,2018,10,Netherlands,7.584000000000001,2.822,9.877,9.125,-9.347000000000001,-13.65,2017-03-01,Green Left
ECO,2019,10,Netherlands,7.584000000000001,2.822,9.877,9.125,-9.347000000000001,-13.65,2017-03-01,Green Left
ECO,2020,10,Netherlands,7.584000000000001,2.822,9.877,9.125,-9.347000000000001,-13.65,2017-03-01,Green Left
LEF,1946,20,Netherlands,0.8,4.0,4.0,10.6,-34.4,-23.66,1946-05-01,Communist Party of the Netherlands
LEF,1947,20,Netherlands,0.8,4.0,4.0,10.6,-34.4,-23.66,1946-05-01,Communist Party of the Netherlands
LEF,1948,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1949,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1950,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1951,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1952,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1953,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1954,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1955,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1956,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1957,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1958,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1959,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1960,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1961,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1962,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1963,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1964,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1965,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1966,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1967,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1968,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1969,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1970,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1971,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1972,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1973,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1974,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1975,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1976,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1977,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1978,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1979,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1980,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1981,20,Netherlands,0.0,3.947,13.158,7.744,-31.579,-23.66,1948-07-01,Communist Party of the Netherlands
LEF,1982,20,Netherlands,5.652,3.261,21.522,1.794,-24.783,-23.66,1982-09-01,Communist Party of the Netherlands
LEF,1983,20,Netherlands,5.652,3.261,21.522,1.794,-24.783,-23.66,1982-09-01,Communist Party of the Netherlands
LEF,1984,20,Netherlands,5.652,3.261,21.522,1.794,-24.783,-23.66,1982-09-01,Communist Party of the Netherlands
LEF,1985,20,Netherlands,5.652,3.261,21.522,1.794,-24.783,-23.66,1982-09-01,Communist Party of the Netherlands
LEF,1986,20,Netherlands,10.286,2.145,11.770999999999999,1.2,-23.541999999999998,-23.66,1986-05-01,Pacifist Socialist Party
LEF,1987,20,Netherlands,10.286,2.145,11.770999999999999,1.2,-23.541999999999998,-23.66,1986-05-01,Pacifist Socialist Party
LEF,1988,20,Netherlands,10.286,2.145,11.770999999999999,1.2,-23.541999999999998,-23.66,1986-05-01,Pacifist Socialist Party
LEF,1989,20,Netherlands,10.286,2.145,11.770999999999999,1.2,-23.541999999999998,-23.66,1986-05-01,Pacifist Socialist Party
LEF,1990,20,Netherlands,10.286,2.145,11.770999999999999,1.2,-23.541999999999998,-23.66,1986-05-01,Pacifist Socialist Party
LEF,1991,20,Netherlands,10.286,2.145,11.770999999999999,1.2,-23.541999999999998,-23.66,1986-05-01,Pacifist Socialist Party
LEF,1992,20,Netherlands,10.286,2.145,11.770999999999999,1.2,-23.541999999999998,-23.66,1986-05-01,Pacifist Socialist Party
LEF,1993,20,Netherlands,10.286,2.145,11.770999999999999,1.2,-23.541999999999998,-23.66,1986-05-01,Pacifist Socialist Party
LEF,1994,20,Netherlands,7.7189999999999985,0.0,17.544,1.3219999999999998,-19.298,-23.66,1994-05-01,Socialist Party
LEF,1995,20,Netherlands,7.7189999999999985,0.0,17.544,1.3219999999999998,-19.298,-23.66,1994-05-01,Socialist Party
LEF,1996,20,Netherlands,7.7189999999999985,0.0,17.544,1.3219999999999998,-19.298,-23.66,1994-05-01,Socialist Party
LEF,1997,20,Netherlands,7.7189999999999985,0.0,17.544,1.3219999999999998,-19.298,-23.66,1994-05-01,Socialist Party
LEF,1998,20,Netherlands,9.337,4.9719999999999995,3.2039999999999997,3.528,-18.177,-23.66,1998-05-01,Socialist Party
LEF,1999,20,Netherlands,9.337,4.9719999999999995,3.2039999999999997,3.528,-18.177,-23.66,1998-05-01,Socialist Party
LEF,2000,20,Netherlands,9.337,4.9719999999999995,3.2039999999999997,3.528,-18.177,-23.66,1998-05-01,Socialist Party
LEF,2001,20,Netherlands,9.337,4.9719999999999995,3.2039999999999997,3.528,-18.177,-23.66,1998-05-01,Socialist Party
LEF,2002,20,Netherlands,9.337,4.9719999999999995,3.2039999999999997,5.9,-18.177,-23.66,2002-05-01,Socialist Party
LEF,2003,20,Netherlands,8.583,4.783,3.576,6.33,-16.942,-23.66,2003-01-01,Socialist Party
LEF,2004,20,Netherlands,8.583,4.783,3.576,6.33,-16.942,-23.66,2003-01-01,Socialist Party
LEF,2005,20,Netherlands,8.583,4.783,3.576,6.33,-16.942,-23.66,2003-01-01,Socialist Party
LEF,2006,20,Netherlands,5.131,4.618,6.442,16.575,-8.951000000000002,-23.66,2006-11-01,Socialist Party
LEF,2007,20,Netherlands,5.131,4.618,6.442,16.575,-8.951000000000002,-23.66,2006-11-01,Socialist Party
LEF,2008,20,Netherlands,5.131,4.618,6.442,16.575,-8.951000000000002,-23.66,2006-11-01,Socialist Party
LEF,2009,20,Netherlands,5.131,4.618,6.442,16.575,-8.951000000000002,-23.66,2006-11-01,Socialist Party
LEF,2010,20,Netherlands,4.124,3.4019999999999997,10.206,9.83,-13.093,-23.66,2010-06-01,Socialist Party
LEF,2011,20,Netherlands,4.124,3.4019999999999997,10.206,9.83,-13.093,-23.66,2010-06-01,Socialist Party
LEF,2012,20,Netherlands,7.9529999999999985,3.259,6.519,9.654,-20.926,-23.66,2012-09-01,Socialist Party
LEF,2013,20,Netherlands,7.9529999999999985,3.259,6.519,9.654,-20.926,-23.66,2012-09-01,Socialist Party
LEF,2014,20,Netherlands,7.9529999999999985,3.259,6.519,9.654,-20.926,-23.66,2012-09-01,Socialist Party
LEF,2015,20,Netherlands,7.9529999999999985,3.259,6.519,9.654,-20.926,-23.66,2012-09-01,Socialist Party
LEF,2016,20,Netherlands,7.9529999999999985,3.259,6.519,9.654,-20.926,-23.66,2012-09-01,Socialist Party
LEF,2017,20,Netherlands,7.251,4.093999999999999,6.0820000000000025,9.087,-23.041,-23.66,2017-03-01,Socialist Party
LEF,2018,20,Netherlands,7.251,4.093999999999999,6.0820000000000025,9.087,-23.041,-23.66,2017-03-01,Socialist Party
LEF,2019,20,Netherlands,7.251,4.093999999999999,6.0820000000000025,9.087,-23.041,-23.66,2017-03-01,Socialist Party
LEF,2020,20,Netherlands,7.251,4.093999999999999,6.0820000000000025,9.087,-23.041,-23.66,2017-03-01,Socialist Party
SOC,1946,30,Netherlands,2.5,6.2,3.7,28.314,-19.8,-14.0,1946-05-01,Labour Party
SOC,1947,30,Netherlands,2.5,6.2,3.7,28.314,-19.8,-14.0,1946-05-01,Labour Party
SOC,1948,30,Netherlands,1.7,2.8,5.5,25.604,-14.8,-14.0,1948-07-01,Labour Party
SOC,1949,30,Netherlands,1.7,2.8,5.5,25.604,-14.8,-14.0,1948-07-01,Labour Party
SOC,1950,30,Netherlands,1.7,2.8,5.5,25.604,-14.8,-14.0,1948-07-01,Labour Party
SOC,1951,30,Netherlands,1.7,2.8,5.5,25.604,-14.8,-14.0,1948-07-01,Labour Party
SOC,1952,30,Netherlands,0.0,5.100000000000001,10.2,28.971999999999998,-22.6,-14.0,1952-06-01,Labour Party
SOC,1953,30,Netherlands,0.0,5.100000000000001,10.2,28.971999999999998,-22.6,-14.0,1952-06-01,Labour Party
SOC,1954,30,Netherlands,0.0,5.100000000000001,10.2,28.971999999999998,-22.6,-14.0,1952-06-01,Labour Party
SOC,1955,30,Netherlands,0.0,5.100000000000001,10.2,28.971999999999998,-22.6,-14.0,1952-06-01,Labour Party
SOC,1956,30,Netherlands,1.0,3.8,7.0,32.687,-21.0,-14.0,1956-06-01,Labour Party
SOC,1957,30,Netherlands,1.0,3.8,7.0,32.687,-21.0,-14.0,1956-06-01,Labour Party
SOC,1958,30,Netherlands,1.0,3.8,7.0,32.687,-21.0,-14.0,1956-06-01,Labour Party
SOC,1959,30,Netherlands,0.0,4.1,2.7,30.357,-28.2,-14.0,1959-03-01,Labour Party
SOC,1960,30,Netherlands,0.0,4.1,2.7,30.357,-28.2,-14.0,1959-03-01,Labour Party
SOC,1961,30,Netherlands,0.0,4.1,2.7,30.357,-28.2,-14.0,1959-03-01,Labour Party
SOC,1962,30,Netherlands,0.0,4.1,2.7,30.357,-28.2,-14.0,1959-03-01,Labour Party
SOC,1963,30,Netherlands,0.6,3.4,8.4,28.011,-30.6,-14.0,1963-05-01,Labour Party
SOC,1964,30,Netherlands,0.6,3.4,8.4,28.011,-30.6,-14.0,1963-05-01,Labour Party
SOC,1965,30,Netherlands,0.6,3.4,8.4,28.011,-30.6,-14.0,1963-05-01,Labour Party
SOC,1966,30,Netherlands,0.6,3.4,8.4,28.011,-30.6,-14.0,1963-05-01,Labour Party
SOC,1967,30,Netherlands,2.6,2.6,12.3,23.555,-24.6,-14.0,1967-02-01,Labour Party
SOC,1968,30,Netherlands,2.6,2.6,12.3,23.555,-24.6,-14.0,1967-02-01,Labour Party
SOC,1969,30,Netherlands,2.6,2.6,12.3,23.555,-24.6,-14.0,1967-02-01,Labour Party
SOC,1970,30,Netherlands,2.6,2.6,12.3,23.555,-24.6,-14.0,1967-02-01,Labour Party
SOC,1971,30,Netherlands,5.0,0.7000000000000001,15.7,1.837,-36.3,-14.0,1971-04-01,Radical Political Party
SOC,1972,30,Netherlands,9.2,3.1,9.3,4.7989999999999995,-44.5,-14.0,1972-11-01,Radical Political Party
SOC,1973,30,Netherlands,9.2,3.1,9.3,4.7989999999999995,-44.5,-14.0,1972-11-01,Radical Political Party
SOC,1974,30,Netherlands,9.2,3.1,9.3,4.7989999999999995,-44.5,-14.0,1972-11-01,Radical Political Party
SOC,1975,30,Netherlands,9.2,3.1,9.3,4.7989999999999995,-44.5,-14.0,1972-11-01,Radical Political Party
SOC,1976,30,Netherlands,9.2,3.1,9.3,4.7989999999999995,-44.5,-14.0,1972-11-01,Radical Political Party
SOC,1977,30,Netherlands,13.5,2.3,6.5,1.694,-42.4,-14.0,1977-05-01,Radical Political Party
SOC,1978,30,Netherlands,13.5,2.3,6.5,1.694,-42.4,-14.0,1977-05-01,Radical Political Party
SOC,1979,30,Netherlands,13.5,2.3,6.5,1.694,-42.4,-14.0,1977-05-01,Radical Political Party
SOC,1980,30,Netherlands,13.5,2.3,6.5,1.694,-42.4,-14.0,1977-05-01,Radical Political Party
SOC,1981,30,Netherlands,7.7,1.15,9.6,1.9680000000000002,-25.2,-14.0,1981-05-01,Radical Political Party
SOC,1982,30,Netherlands,1.9,0.0,12.7,1.6569999999999998,-8.0,-14.0,1982-09-01,Radical Political Party
SOC,1983,30,Netherlands,1.9,0.0,12.7,1.6569999999999998,-8.0,-14.0,1982-09-01,Radical Political Party
SOC,1984,30,Netherlands,1.9,0.0,12.7,1.6569999999999998,-8.0,-14.0,1982-09-01,Radical Political Party
SOC,1985,30,Netherlands,1.9,0.0,12.7,1.6569999999999998,-8.0,-14.0,1982-09-01,Radical Political Party
SOC,1986,30,Netherlands,5.4,3.4,8.0,1.256,-12.9,-14.0,1986-05-01,Radical Political Party
SOC,1987,30,Netherlands,5.4,3.4,8.0,1.256,-12.9,-14.0,1986-05-01,Radical Political Party
SOC,1988,30,Netherlands,5.4,3.4,8.0,1.256,-12.9,-14.0,1986-05-01,Radical Political Party
SOC,1989,30,Netherlands,10.0,3.4,5.7,31.881,-20.6,-14.0,1989-09-01,Labour Party
SOC,1990,30,Netherlands,10.0,3.4,5.7,31.881,-20.6,-14.0,1989-09-01,Labour Party
SOC,1991,30,Netherlands,10.0,3.4,5.7,31.881,-20.6,-14.0,1989-09-01,Labour Party
SOC,1992,30,Netherlands,10.0,3.4,5.7,31.881,-20.6,-14.0,1989-09-01,Labour Party
SOC,1993,30,Netherlands,10.0,3.4,5.7,31.881,-20.6,-14.0,1989-09-01,Labour Party
SOC,1994,30,Netherlands,7.287000000000001,1.6680000000000001,3.117,23.97300000000001,4.258,-14.0,1994-05-01,Labour Party
SOC,1995,30,Netherlands,7.287000000000001,1.6680000000000001,3.117,23.97300000000001,4.258,-14.0,1994-05-01,Labour Party
SOC,1996,30,Netherlands,7.287000000000001,1.6680000000000001,3.117,23.97300000000001,4.258,-14.0,1994-05-01,Labour Party
SOC,1997,30,Netherlands,7.287000000000001,1.6680000000000001,3.117,23.97300000000001,4.258,-14.0,1994-05-01,Labour Party
SOC,1998,30,Netherlands,9.36,3.9410000000000003,6.847,28.98,-22.06900000000001,-14.0,1998-05-01,Labour Party
SOC,1999,30,Netherlands,9.36,3.9410000000000003,6.847,28.98,-22.06900000000001,-14.0,1998-05-01,Labour Party
SOC,2000,30,Netherlands,9.36,3.9410000000000003,6.847,28.98,-22.06900000000001,-14.0,1998-05-01,Labour Party
SOC,2001,30,Netherlands,9.36,3.9410000000000003,6.847,28.98,-22.06900000000001,-14.0,1998-05-01,Labour Party
SOC,2002,30,Netherlands,5.08,3.4389999999999996,2.735,15.11,-7.581,-14.0,2002-05-01,Labour Party
SOC,2003,30,Netherlands,5.513999999999999,2.256,4.261,27.28,-2.7569999999999997,-14.0,2003-01-01,Labour Party
SOC,2004,30,Netherlands,5.513999999999999,2.256,4.261,27.28,-2.7569999999999997,-14.0,2003-01-01,Labour Party
SOC,2005,30,Netherlands,5.513999999999999,2.256,4.261,27.28,-2.7569999999999997,-14.0,2003-01-01,Labour Party
SOC,2006,30,Netherlands,2.734,5.732,7.055,21.193,0.838,-14.0,2006-11-01,Labour Party
SOC,2007,30,Netherlands,2.734,5.732,7.055,21.193,0.838,-14.0,2006-11-01,Labour Party
SOC,2008,30,Netherlands,2.734,5.732,7.055,21.193,0.838,-14.0,2006-11-01,Labour Party
SOC,2009,30,Netherlands,2.734,5.732,7.055,21.193,0.838,-14.0,2006-11-01,Labour Party
SOC,2010,30,Netherlands,1.962,1.4269999999999998,11.652999999999999,19.63,0.654,-14.0,2010-06-01,Labour Party
SOC,2011,30,Netherlands,1.962,1.4269999999999998,11.652999999999999,19.63,0.654,-14.0,2010-06-01,Labour Party
SOC,2012,30,Netherlands,2.935,2.029,8.187999999999999,24.838,-6.558,-14.0,2012-09-01,Labour Party
SOC,2013,30,Netherlands,2.935,2.029,8.187999999999999,24.838,-6.558,-14.0,2012-09-01,Labour Party
SOC,2014,30,Netherlands,2.935,2.029,8.187999999999999,24.838,-6.558,-14.0,2012-09-01,Labour Party
SOC,2015,30,Netherlands,2.935,2.029,8.187999999999999,24.838,-6.558,-14.0,2012-09-01,Labour Party
SOC,2016,30,Netherlands,2.935,2.029,8.187999999999999,24.838,-6.558,-14.0,2012-09-01,Labour Party
SOC,2017,30,Netherlands,7.808,4.292,7.945,5.702999999999999,-13.835999999999999,-14.0,2017-03-01,Labour Party
SOC,2018,30,Netherlands,7.808,4.292,7.945,5.702999999999999,-13.835999999999999,-14.0,2017-03-01,Labour Party
SOC,2019,30,Netherlands,7.808,4.292,7.945,5.702999999999999,-13.835999999999999,-14.0,2017-03-01,Labour Party
SOC,2020,30,Netherlands,7.808,4.292,7.945,5.702999999999999,-13.835999999999999,-14.0,2017-03-01,Labour Party
SOC,1971,30,Netherlands,4.1,5.3,7.8,24.6,-39.7,-14.0,1971-04-01,Labour Party
SOC,1972,30,Netherlands,9.2,3.1,9.3,27.339000000000002,-44.5,-14.0,1972-11-01,Labour Party
SOC,1977,30,Netherlands,6.100000000000001,2.2,11.5,33.829,-45.6,-14.0,1977-05-01,Labour Party
SOC,1981,30,Netherlands,5.100000000000001,3.4,7.100000000000001,28.288,-28.6,-14.0,1981-05-01,Labour Party
SOC,1982,30,Netherlands,2.4,2.6,13.2,30.395,-20.7,-14.0,1982-09-01,Labour Party
SOC,1986,30,Netherlands,7.5,3.7,6.9,33.271,-20.2,-14.0,1986-05-01,Labour Party
SOC,2017,30,Netherlands,1.4869999999999999,0.0,9.382,2.055,-24.82800000000001,-14.0,2017-03-01,DENK
LIB,1946,40,Netherlands,0.0,5.600000000000001,9.7,6.412999999999999,19.5,4.61,1946-05-01,Freedom Party
LIB,1947,40,Netherlands,0.0,5.600000000000001,9.7,6.412999999999999,19.5,4.61,1946-05-01,Freedom Party
LIB,1948,40,Netherlands,0.0,4.0,16.0,7.945,20.0,4.61,1948-07-01,People’s Party for Freedom and Democracy
LIB,1949,40,Netherlands,0.0,4.0,16.0,7.945,20.0,4.61,1948-07-01,People’s Party for Freedom and Democracy
LIB,1950,40,Netherlands,0.0,4.0,16.0,7.945,20.0,4.61,1948-07-01,People’s Party for Freedom and Democracy
LIB,1951,40,Netherlands,0.0,4.0,16.0,7.945,20.0,4.61,1948-07-01,People’s Party for Freedom and Democracy
LIB,1952,40,Netherlands,0.0,3.8,9.6,8.827999999999998,32.6,4.61,1952-06-01,People’s Party for Freedom and Democracy
LIB,1953,40,Netherlands,0.0,3.8,9.6,8.827999999999998,32.6,4.61,1952-06-01,People’s Party for Freedom and Democracy
LIB,1954,40,Netherlands,0.0,3.8,9.6,8.827999999999998,32.6,4.61,1952-06-01,People’s Party for Freedom and Democracy
LIB,1955,40,Netherlands,0.0,3.8,9.6,8.827999999999998,32.6,4.61,1952-06-01,People’s Party for Freedom and Democracy
LIB,1956,40,Netherlands,0.0,2.7,3.8,8.774000000000001,10.4,4.61,1956-06-01,People’s Party for Freedom and Democracy
LIB,1957,40,Netherlands,0.0,2.7,3.8,8.774000000000001,10.4,4.61,1956-06-01,People’s Party for Freedom and Democracy
LIB,1958,40,Netherlands,0.0,2.7,3.8,8.774000000000001,10.4,4.61,1956-06-01,People’s Party for Freedom and Democracy
LIB,1959,40,Netherlands,0.0,0.9,6.4,12.212,17.4,4.61,1959-03-01,People’s Party for Freedom and Democracy
LIB,1960,40,Netherlands,0.0,0.9,6.4,12.212,17.4,4.61,1959-03-01,People’s Party for Freedom and Democracy
LIB,1961,40,Netherlands,0.0,0.9,6.4,12.212,17.4,4.61,1959-03-01,People’s Party for Freedom and Democracy
LIB,1962,40,Netherlands,0.0,0.9,6.4,12.212,17.4,4.61,1959-03-01,People’s Party for Freedom and Democracy
LIB,1963,40,Netherlands,1.6,4.9,4.7,10.287,9.7,4.61,1963-05-01,People’s Party for Freedom and Democracy
LIB,1964,40,Netherlands,1.6,4.9,4.7,10.287,9.7,4.61,1963-05-01,People’s Party for Freedom and Democracy
LIB,1965,40,Netherlands,1.6,4.9,4.7,10.287,9.7,4.61,1963-05-01,People’s Party for Freedom and Democracy
LIB,1966,40,Netherlands,1.6,4.9,4.7,10.287,9.7,4.61,1963-05-01,People’s Party for Freedom and Democracy
LIB,1967,40,Netherlands,3.4,1.9,10.7,4.475000000000001,-18.3,4.61,1967-02-01,Democrats‘66
LIB,1968,40,Netherlands,3.4,1.9,10.7,4.475000000000001,-18.3,4.61,1967-02-01,Democrats‘66
LIB,1969,40,Netherlands,3.4,1.9,10.7,4.475000000000001,-18.3,4.61,1967-02-01,Democrats‘66
LIB,1970,40,Netherlands,3.4,1.9,10.7,4.475000000000001,-18.3,4.61,1967-02-01,Democrats‘66
LIB,1971,40,Netherlands,12.4,3.5,4.3,6.775,-21.3,4.61,1971-04-01,Democrats‘66
LIB,1972,40,Netherlands,9.2,3.1,9.3,4.1530000000000005,-44.5,4.61,1972-11-01,Democrats‘66
LIB,1973,40,Netherlands,9.2,3.1,9.3,4.1530000000000005,-44.5,4.61,1972-11-01,Democrats‘66
LIB,1974,40,Netherlands,9.2,3.1,9.3,4.1530000000000005,-44.5,4.61,1972-11-01,Democrats‘66
LIB,1975,40,Netherlands,9.2,3.1,9.3,4.1530000000000005,-44.5,4.61,1972-11-01,Democrats‘66
LIB,1976,40,Netherlands,9.2,3.1,9.3,4.1530000000000005,-44.5,4.61,1972-11-01,Democrats‘66
LIB,1977,40,Netherlands,7.100000000000001,0.0,5.0,5.439,-26.6,4.61,1977-05-01,Democrats‘66
LIB,1978,40,Netherlands,7.100000000000001,0.0,5.0,5.439,-26.6,4.61,1977-05-01,Democrats‘66
LIB,1979,40,Netherlands,7.100000000000001,0.0,5.0,5.439,-26.6,4.61,1977-05-01,Democrats‘66
LIB,1980,40,Netherlands,7.100000000000001,0.0,5.0,5.439,-26.6,4.61,1977-05-01,Democrats‘66
LIB,1981,40,Netherlands,8.3,5.100000000000001,5.600000000000001,11.059000000000001,-22.1,4.61,1981-05-01,Democrats‘66
LIB,1982,40,Netherlands,6.9,4.5,7.4,4.265,-12.6,4.61,1982-09-01,Democrats‘66
LIB,1983,40,Netherlands,6.9,4.5,7.4,4.265,-12.6,4.61,1982-09-01,Democrats‘66
LIB,1984,40,Netherlands,6.9,4.5,7.4,4.265,-12.6,4.61,1982-09-01,Democrats‘66
LIB,1985,40,Netherlands,6.9,4.5,7.4,4.265,-12.6,4.61,1982-09-01,Democrats‘66
LIB,1986,40,Netherlands,9.8,3.9,5.0,6.1320000000000014,-4.5,4.61,1986-05-01,Democrats‘66
LIB,1987,40,Netherlands,9.8,3.9,5.0,6.1320000000000014,-4.5,4.61,1986-05-01,Democrats‘66
LIB,1988,40,Netherlands,9.8,3.9,5.0,6.1320000000000014,-4.5,4.61,1986-05-01,Democrats‘66
