year,yearObject,parfam,countryname,environ,culture,equality,pervote,rile,electionDate,partyname
1950,1951,95,Denmark,0.0,0.0,1.9,8.216000000000001,10.9,September 1950,Justice Party
1950,1952,20,Denmark,0.0,0.0,3.6,4.601,-26.9,September 1950,Danish Communist Party
1950,1952,30,Denmark,0.0,0.0,7.7,39.586,-9.2,September 1950,Social Democratic Party
1950,1952,40,Denmark,0.0,0.0,0.0,8.176,0.0,September 1950,Danish Social-Liberal Party
1950,1952,40,Denmark,0.0,0.0,2.5,21.33,20.0,September 1950,Liberals
1950,1952,60,Denmark,0.0,0.0,4.8,17.779,38.2,September 1950,Conservative People’s Party
1950,1952,95,Denmark,0.0,0.0,1.9,8.216000000000001,10.9,September 1950,Justice Party
1953,1953,20,Denmark,0.0,0.0,5.3,4.7780000000000005,-15.8,April 1953,Danish Communist Party
1953,1953,30,Denmark,0.0,0.0,8.6,40.393,-7.3,April 1953,Social Democratic Party
1953,1953,40,Denmark,0.0,0.0,0.0,8.641,-5.100000000000001,April 1953,Danish Social-Liberal Party
1953,1953,40,Denmark,0.0,0.0,2.9,22.063,5.8,April 1953,Liberals
1953,1953,60,Denmark,0.0,0.0,0.9,17.312,5.4,April 1953,Conservative People’s Party
1953,1953,95,Denmark,0.0,0.0,1.8,5.615,19.7,April 1953,Justice Party
1953,1953,20,Denmark,0.0,0.0,0.0,4.331,-15.254,September 1953,Danish Communist Party
1953,1953,30,Denmark,0.0,1.0,6.8,41.309,-6.8,September 1953,Social Democratic Party
1953,1953,40,Denmark,0.0,0.0,9.9,7.815,-5.5,September 1953,Danish Social-Liberal Party
1953,1953,40,Denmark,0.0,0.0,2.1,23.064,14.9,September 1953,Liberals
1953,1953,40,Denmark,0.0,0.0,0.0,2.704,41.667,September 1953,Independents’ Party
1953,1953,60,Denmark,0.0,1.5,4.600000000000001,16.846,16.7,September 1953,Conservative People’s Party
1953,1953,95,Denmark,0.0,0.0,3.6,3.483,23.2,September 1953,Justice Party
1953,1954,20,Denmark,0.0,0.0,5.3,4.7780000000000005,-15.8,April 1953,Danish Communist Party
1953,1954,30,Denmark,0.0,0.0,8.6,40.393,-7.3,April 1953,Social Democratic Party
1953,1954,40,Denmark,0.0,0.0,0.0,8.641,-5.100000000000001,April 1953,Danish Social-Liberal Party
1953,1954,40,Denmark,0.0,0.0,2.9,22.063,5.8,April 1953,Liberals
1953,1954,60,Denmark,0.0,0.0,0.9,17.312,5.4,April 1953,Conservative People’s Party
1953,1954,95,Denmark,0.0,0.0,1.8,5.615,19.7,April 1953,Justice Party
1953,1954,20,Denmark,0.0,0.0,0.0,4.331,-15.254,September 1953,Danish Communist Party
1953,1954,30,Denmark,0.0,1.0,6.8,41.309,-6.8,September 1953,Social Democratic Party
1953,1954,40,Denmark,0.0,0.0,9.9,7.815,-5.5,September 1953,Danish Social-Liberal Party
1953,1954,40,Denmark,0.0,0.0,2.1,23.064,14.9,September 1953,Liberals
1953,1954,40,Denmark,0.0,0.0,0.0,2.704,41.667,September 1953,Independents’ Party
1953,1954,60,Denmark,0.0,1.5,4.600000000000001,16.846,16.7,September 1953,Conservative People’s Party
1953,1954,95,Denmark,0.0,0.0,3.6,3.483,23.2,September 1953,Justice Party
1953,1955,20,Denmark,0.0,0.0,5.3,4.7780000000000005,-15.8,April 1953,Danish Communist Party
1953,1955,30,Denmark,0.0,0.0,8.6,40.393,-7.3,April 1953,Social Democratic Party
1953,1955,40,Denmark,0.0,0.0,0.0,8.641,-5.100000000000001,April 1953,Danish Social-Liberal Party
1953,1955,40,Denmark,0.0,0.0,2.9,22.063,5.8,April 1953,Liberals
1953,1955,60,Denmark,0.0,0.0,0.9,17.312,5.4,April 1953,Conservative People’s Party
1953,1955,95,Denmark,0.0,0.0,1.8,5.615,19.7,April 1953,Justice Party
1953,1955,20,Denmark,0.0,0.0,0.0,4.331,-15.254,September 1953,Danish Communist Party
1953,1955,30,Denmark,0.0,1.0,6.8,41.309,-6.8,September 1953,Social Democratic Party
1953,1955,40,Denmark,0.0,0.0,9.9,7.815,-5.5,September 1953,Danish Social-Liberal Party
1953,1955,40,Denmark,0.0,0.0,2.1,23.064,14.9,September 1953,Liberals
1953,1955,40,Denmark,0.0,0.0,0.0,2.704,41.667,September 1953,Independents’ Party
1953,1955,60,Denmark,0.0,1.5,4.600000000000001,16.846,16.7,September 1953,Conservative People’s Party
1953,1955,95,Denmark,0.0,0.0,3.6,3.483,23.2,September 1953,Justice Party
1953,1956,20,Denmark,0.0,0.0,5.3,4.7780000000000005,-15.8,April 1953,Danish Communist Party
1953,1956,30,Denmark,0.0,0.0,8.6,40.393,-7.3,April 1953,Social Democratic Party
1953,1956,40,Denmark,0.0,0.0,0.0,8.641,-5.100000000000001,April 1953,Danish Social-Liberal Party
1953,1956,40,Denmark,0.0,0.0,2.9,22.063,5.8,April 1953,Liberals
1953,1956,60,Denmark,0.0,0.0,0.9,17.312,5.4,April 1953,Conservative People’s Party
1953,1956,95,Denmark,0.0,0.0,1.8,5.615,19.7,April 1953,Justice Party
1953,1956,20,Denmark,0.0,0.0,0.0,4.331,-15.254,September 1953,Danish Communist Party
1953,1956,30,Denmark,0.0,1.0,6.8,41.309,-6.8,September 1953,Social Democratic Party
1953,1956,40,Denmark,0.0,0.0,9.9,7.815,-5.5,September 1953,Danish Social-Liberal Party
1953,1956,40,Denmark,0.0,0.0,2.1,23.064,14.9,September 1953,Liberals
1953,1956,40,Denmark,0.0,0.0,0.0,2.704,41.667,September 1953,Independents’ Party
1953,1956,60,Denmark,0.0,1.5,4.600000000000001,16.846,16.7,September 1953,Conservative People’s Party
1953,1956,95,Denmark,0.0,0.0,3.6,3.483,23.2,September 1953,Justice Party
1957,1957,20,Denmark,0.0,1.0,6.7,3.13,-41.8,May 1957,Danish Communist Party
1957,1957,30,Denmark,0.0,0.0,11.4,39.398,-28.5,May 1957,Social Democratic Party
1957,1957,40,Denmark,0.0,0.0,0.0,7.784,0.1,May 1957,Danish Social-Liberal Party
1957,1957,40,Denmark,0.0,0.0,1.5,25.06,32.3,May 1957,Liberals
1957,1957,40,Denmark,0.0,0.0,2.837,2.297,9.22,May 1957,Independents’ Party
1957,1957,60,Denmark,0.0,0.0,0.0,16.615,39.0,May 1957,Conservative People’s Party
1957,1957,95,Denmark,0.0,0.0,0.0,5.314,15.9,May 1957,Justice Party
1957,1958,20,Denmark,0.0,1.0,6.7,3.13,-41.8,May 1957,Danish Communist Party
1957,1958,30,Denmark,0.0,0.0,11.4,39.398,-28.5,May 1957,Social Democratic Party
1957,1958,40,Denmark,0.0,0.0,0.0,7.784,0.1,May 1957,Danish Social-Liberal Party
1957,1958,40,Denmark,0.0,0.0,1.5,25.06,32.3,May 1957,Liberals
1957,1958,40,Denmark,0.0,0.0,2.837,2.297,9.22,May 1957,Independents’ Party
1957,1958,60,Denmark,0.0,0.0,0.0,16.615,39.0,May 1957,Conservative People’s Party
1957,1958,95,Denmark,0.0,0.0,0.0,5.314,15.9,May 1957,Justice Party
1957,1959,20,Denmark,0.0,1.0,6.7,3.13,-41.8,May 1957,Danish Communist Party
1957,1959,30,Denmark,0.0,0.0,11.4,39.398,-28.5,May 1957,Social Democratic Party
1957,1959,40,Denmark,0.0,0.0,0.0,7.784,0.1,May 1957,Danish Social-Liberal Party
1957,1959,40,Denmark,0.0,0.0,1.5,25.06,32.3,May 1957,Liberals
1957,1959,40,Denmark,0.0,0.0,2.837,2.297,9.22,May 1957,Independents’ Party
1957,1959,60,Denmark,0.0,0.0,0.0,16.615,39.0,May 1957,Conservative People’s Party
1957,1959,95,Denmark,0.0,0.0,0.0,5.314,15.9,May 1957,Justice Party
1960,1960,20,Denmark,0.0,0.8,9.8,1.122,-43.2,November 1960,Danish Communist Party
1960,1960,20,Denmark,0.0,0.0,4.0,6.145,-68.1,November 1960,Socialist People’s Party
1960,1960,30,Denmark,1.3,5.2,9.7,42.098,-31.8,November 1960,Social Democratic Party
1960,1960,40,Denmark,0.0,1.5,3.0,5.7970000000000015,-12.0,November 1960,Danish Social-Liberal Party
1960,1960,40,Denmark,0.0,0.0,3.5,21.055,22.9,November 1960,Liberals
1960,1960,40,Denmark,0.0,0.0,11.905,3.3360000000000003,53.57100000000001,November 1960,Independents’ Party
1960,1960,60,Denmark,0.0,0.0,5.5,17.918,59.3,November 1960,Conservative People’s Party
1960,1960,95,Denmark,0.0,0.0,14.6,2.152,-6.3,November 1960,Justice Party
1960,1961,20,Denmark,0.0,0.8,9.8,1.122,-43.2,November 1960,Danish Communist Party
1960,1961,20,Denmark,0.0,0.0,4.0,6.145,-68.1,November 1960,Socialist People’s Party
1960,1961,30,Denmark,1.3,5.2,9.7,42.098,-31.8,November 1960,Social Democratic Party
1960,1961,40,Denmark,0.0,1.5,3.0,5.7970000000000015,-12.0,November 1960,Danish Social-Liberal Party
1960,1961,40,Denmark,0.0,0.0,3.5,21.055,22.9,November 1960,Liberals
1960,1961,40,Denmark,0.0,0.0,11.905,3.3360000000000003,53.57100000000001,November 1960,Independents’ Party
1960,1961,60,Denmark,0.0,0.0,5.5,17.918,59.3,November 1960,Conservative People’s Party
1960,1961,95,Denmark,0.0,0.0,14.6,2.152,-6.3,November 1960,Justice Party
1960,1962,20,Denmark,0.0,0.8,9.8,1.122,-43.2,November 1960,Danish Communist Party
1960,1962,20,Denmark,0.0,0.0,4.0,6.145,-68.1,November 1960,Socialist People’s Party
1960,1962,30,Denmark,1.3,5.2,9.7,42.098,-31.8,November 1960,Social Democratic Party
1960,1962,40,Denmark,0.0,1.5,3.0,5.7970000000000015,-12.0,November 1960,Danish Social-Liberal Party
1960,1962,40,Denmark,0.0,0.0,3.5,21.055,22.9,November 1960,Liberals
1960,1962,40,Denmark,0.0,0.0,11.905,3.3360000000000003,53.57100000000001,November 1960,Independents’ Party
1960,1962,60,Denmark,0.0,0.0,5.5,17.918,59.3,November 1960,Conservative People’s Party
1960,1962,95,Denmark,0.0,0.0,14.6,2.152,-6.3,November 1960,Justice Party
1960,1963,20,Denmark,0.0,0.8,9.8,1.122,-43.2,November 1960,Danish Communist Party
1960,1963,20,Denmark,0.0,0.0,4.0,6.145,-68.1,November 1960,Socialist People’s Party
1960,1963,30,Denmark,1.3,5.2,9.7,42.098,-31.8,November 1960,Social Democratic Party
1960,1963,40,Denmark,0.0,1.5,3.0,5.7970000000000015,-12.0,November 1960,Danish Social-Liberal Party
1960,1963,40,Denmark,0.0,0.0,3.5,21.055,22.9,November 1960,Liberals
1960,1963,40,Denmark,0.0,0.0,11.905,3.3360000000000003,53.57100000000001,November 1960,Independents’ Party
1960,1963,60,Denmark,0.0,0.0,5.5,17.918,59.3,November 1960,Conservative People’s Party
1960,1963,95,Denmark,0.0,0.0,14.6,2.152,-6.3,November 1960,Justice Party
1964,1964,20,Denmark,0.0,1.3,2.6,1.231,-24.9,September 1964,Danish Communist Party
1964,1964,20,Denmark,0.0,0.0,7.0,5.765,-30.1,September 1964,Socialist People’s Party
1964,1964,30,Denmark,0.0,5.4,4.3,41.942,-19.7,September 1964,Social Democratic Party
1964,1964,40,Denmark,0.0,1.1,5.5,5.309,-13.2,September 1964,Danish Social-Liberal Party
1964,1964,40,Denmark,0.0,0.0,4.4,20.817,6.7,September 1964,Liberals
1964,1964,40,Denmark,0.0,1.5630000000000002,4.688,2.499,37.5,September 1964,Independents’ Party
1964,1964,60,Denmark,1.2,0.0,3.7,20.058,18.4,September 1964,Conservative People’s Party
1964,1964,95,Denmark,0.0,0.0,3.8,1.3019999999999998,15.3,September 1964,Justice Party
1964,1965,20,Denmark,0.0,1.3,2.6,1.231,-24.9,September 1964,Danish Communist Party
1964,1965,20,Denmark,0.0,0.0,7.0,5.765,-30.1,September 1964,Socialist People’s Party
1964,1965,30,Denmark,0.0,5.4,4.3,41.942,-19.7,September 1964,Social Democratic Party
1964,1965,40,Denmark,0.0,1.1,5.5,5.309,-13.2,September 1964,Danish Social-Liberal Party
1964,1965,40,Denmark,0.0,0.0,4.4,20.817,6.7,September 1964,Liberals
1964,1965,40,Denmark,0.0,1.5630000000000002,4.688,2.499,37.5,September 1964,Independents’ Party
1964,1965,60,Denmark,1.2,0.0,3.7,20.058,18.4,September 1964,Conservative People’s Party
1964,1965,95,Denmark,0.0,0.0,3.8,1.3019999999999998,15.3,September 1964,Justice Party
1966,1966,20,Denmark,0.0,0.0,3.1,0.7709999999999999,-43.7,November 1966,Danish Communist Party
1966,1966,20,Denmark,0.0,0.0,9.7,10.896,-25.2,November 1966,Socialist People’s Party
1966,1966,30,Denmark,0.0,0.7000000000000001,6.600000000000001,38.257,-4.0,November 1966,Social Democratic Party
1966,1966,40,Denmark,0.0,0.0,5.8,7.296,-15.4,November 1966,Danish Social-Liberal Party
1966,1966,40,Denmark,0.0,0.0,7.3,19.292,12.7,November 1966,Liberals
1966,1966,40,Denmark,0.0,0.901,0.0,1.61,23.423,November 1966,Independents’ Party
1966,1966,40,Denmark,0.541,3.784,3.784,2.476,-1.081,November 1966,Liberal Centre
1966,1966,60,Denmark,0.0,0.0,0.0,18.684,35.7,November 1966,Conservative People’s Party
1966,1966,95,Denmark,2.857,1.429,7.143,0.7120000000000001,10.0,November 1966,Justice Party
1966,1967,20,Denmark,0.0,0.0,3.1,0.7709999999999999,-43.7,November 1966,Danish Communist Party
1966,1967,20,Denmark,0.0,0.0,9.7,10.896,-25.2,November 1966,Socialist People’s Party
1966,1967,30,Denmark,0.0,0.7000000000000001,6.600000000000001,38.257,-4.0,November 1966,Social Democratic Party
1966,1967,40,Denmark,0.0,0.0,5.8,7.296,-15.4,November 1966,Danish Social-Liberal Party
1966,1967,40,Denmark,0.0,0.0,7.3,19.292,12.7,November 1966,Liberals
1966,1967,40,Denmark,0.0,0.901,0.0,1.61,23.423,November 1966,Independents’ Party
1966,1967,40,Denmark,0.541,3.784,3.784,2.476,-1.081,November 1966,Liberal Centre
1966,1967,60,Denmark,0.0,0.0,0.0,18.684,35.7,November 1966,Conservative People’s Party
1966,1967,95,Denmark,2.857,1.429,7.143,0.7120000000000001,10.0,November 1966,Justice Party
1968,1968,20,Denmark,1.2,2.3,16.1,2.003,-44.8,January 1968,Left Socialist Party
1968,1968,20,Denmark,0.0,0.0,0.0,1.041,-50.0,January 1968,Danish Communist Party
1968,1968,20,Denmark,0.5,0.0,4.600000000000001,6.115,-30.7,January 1968,Socialist People’s Party
1968,1968,30,Denmark,0.0,0.0,1.6,34.149,-11.5,January 1968,Social Democratic Party
1968,1968,40,Denmark,1.6,0.0,4.8,14.969,-12.8,January 1968,Danish Social-Liberal Party
1968,1968,40,Denmark,0.0,0.0,4.7,18.572,8.700000000000001,January 1968,Liberals
1968,1968,40,Denmark,0.0,1.3159999999999998,1.3159999999999998,0.503,34.211,January 1968,Independents’ Party
1968,1968,40,Denmark,0.0,0.0,2.326,1.31,8.14,January 1968,Liberal Centre
1968,1968,60,Denmark,1.1,0.0,4.3,20.355,15.0,January 1968,Conservative People’s Party
1968,1968,95,Denmark,0.0,0.0,1.3,0.74,9.1,January 1968,Justice Party
1968,1969,20,Denmark,1.2,2.3,16.1,2.003,-44.8,January 1968,Left Socialist Party
1968,1969,20,Denmark,0.0,0.0,0.0,1.041,-50.0,January 1968,Danish Communist Party
1968,1969,20,Denmark,0.5,0.0,4.600000000000001,6.115,-30.7,January 1968,Socialist People’s Party
1968,1969,30,Denmark,0.0,0.0,1.6,34.149,-11.5,January 1968,Social Democratic Party
1968,1969,40,Denmark,1.6,0.0,4.8,14.969,-12.8,January 1968,Danish Social-Liberal Party
1968,1969,40,Denmark,0.0,0.0,4.7,18.572,8.700000000000001,January 1968,Liberals
1968,1969,40,Denmark,0.0,1.3159999999999998,1.3159999999999998,0.503,34.211,January 1968,Independents’ Party
1968,1969,40,Denmark,0.0,0.0,2.326,1.31,8.14,January 1968,Liberal Centre
1968,1969,60,Denmark,1.1,0.0,4.3,20.355,15.0,January 1968,Conservative People’s Party
1968,1969,95,Denmark,0.0,0.0,1.3,0.74,9.1,January 1968,Justice Party
1968,1970,20,Denmark,1.2,2.3,16.1,2.003,-44.8,January 1968,Left Socialist Party
1968,1970,20,Denmark,0.0,0.0,0.0,1.041,-50.0,January 1968,Danish Communist Party
1968,1970,20,Denmark,0.5,0.0,4.600000000000001,6.115,-30.7,January 1968,Socialist People’s Party
1968,1970,30,Denmark,0.0,0.0,1.6,34.149,-11.5,January 1968,Social Democratic Party
1968,1970,40,Denmark,1.6,0.0,4.8,14.969,-12.8,January 1968,Danish Social-Liberal Party
1968,1970,40,Denmark,0.0,0.0,4.7,18.572,8.700000000000001,January 1968,Liberals
1968,1970,40,Denmark,0.0,1.3159999999999998,1.3159999999999998,0.503,34.211,January 1968,Independents’ Party
1968,1970,40,Denmark,0.0,0.0,2.326,1.31,8.14,January 1968,Liberal Centre
1968,1970,60,Denmark,1.1,0.0,4.3,20.355,15.0,January 1968,Conservative People’s Party
1968,1970,95,Denmark,0.0,0.0,1.3,0.74,9.1,January 1968,Justice Party
1971,1971,20,Denmark,0.0,0.0,0.0,1.594,-12.1,September 1971,Left Socialist Party
1971,1971,20,Denmark,0.0,0.0,13.2,1.372,-31.7,September 1971,Danish Communist Party
1971,1971,20,Denmark,3.2,0.0,11.4,9.111,-28.3,September 1971,Socialist People’s Party
1971,1971,30,Denmark,0.0,0.0,19.0,37.268,-35.7,September 1971,Social Democratic Party
1971,1971,40,Denmark,0.0,0.0,2.7,14.342,2.7,September 1971,Danish Social-Liberal Party
1971,1971,40,Denmark,5.600000000000001,0.0,1.4,15.635,7.0,September 1971,Liberals
1971,1971,50,Denmark,0.0,0.0,2.0,1.979,21.7,September 1971,Christian People’s Party
1971,1971,60,Denmark,4.8,2.9,0.0,16.69,39.1,September 1971,Conservative People’s Party
1971,1971,95,Denmark,0.0,0.0,6.7,1.742,26.6,September 1971,Justice Party
1971,1972,20,Denmark,0.0,0.0,0.0,1.594,-12.1,September 1971,Left Socialist Party
1971,1972,20,Denmark,0.0,0.0,13.2,1.372,-31.7,September 1971,Danish Communist Party
1971,1972,20,Denmark,3.2,0.0,11.4,9.111,-28.3,September 1971,Socialist People’s Party
1971,1972,30,Denmark,0.0,0.0,19.0,37.268,-35.7,September 1971,Social Democratic Party
1971,1972,40,Denmark,0.0,0.0,2.7,14.342,2.7,September 1971,Danish Social-Liberal Party
1971,1972,40,Denmark,5.600000000000001,0.0,1.4,15.635,7.0,September 1971,Liberals
1971,1972,50,Denmark,0.0,0.0,2.0,1.979,21.7,September 1971,Christian People’s Party
1971,1972,60,Denmark,4.8,2.9,0.0,16.69,39.1,September 1971,Conservative People’s Party
1971,1972,95,Denmark,0.0,0.0,6.7,1.742,26.6,September 1971,Justice Party
1973,1973,20,Denmark,0.9,0.0,0.9,1.469,-7.0,December 1973,Left Socialist Party
1973,1973,20,Denmark,2.3,0.0,2.3,3.626,-30.2,December 1973,Danish Communist Party
1973,1973,20,Denmark,1.2,0.0,11.5,6.011,-18.4,December 1973,Socialist People’s Party
1973,1973,30,Denmark,1.5,0.0,19.7,25.65,1.5,December 1973,Social Democratic Party
1973,1973,60,Denmark,1.6,1.1,4.3,7.2,12.1,December 1973,Centre Democrats
1973,1973,40,Denmark,4.0,0.0,8.0,11.238,-12.0,December 1973,Danish Social-Liberal Party
1973,1973,40,Denmark,0.0,1.5,1.5,12.259,37.9,December 1973,Liberals
1973,1973,50,Denmark,0.0,0.0,7.3,4.047,39.1,December 1973,Christian People’s Party
1973,1973,60,Denmark,0.0,0.0,9.7,9.151,38.7,December 1973,Conservative People’s Party
1973,1973,70,Denmark,8.6,0.0,2.5,15.894,12.2,December 1973,Progress Party
1973,1973,95,Denmark,0.0,0.0,5.2,2.879,10.4,December 1973,Justice Party
1973,1974,20,Denmark,0.9,0.0,0.9,1.469,-7.0,December 1973,Left Socialist Party
1973,1974,20,Denmark,2.3,0.0,2.3,3.626,-30.2,December 1973,Danish Communist Party
1973,1974,20,Denmark,1.2,0.0,11.5,6.011,-18.4,December 1973,Socialist People’s Party
1973,1974,30,Denmark,1.5,0.0,19.7,25.65,1.5,December 1973,Social Democratic Party
1973,1974,60,Denmark,1.6,1.1,4.3,7.2,12.1,December 1973,Centre Democrats
1973,1974,40,Denmark,4.0,0.0,8.0,11.238,-12.0,December 1973,Danish Social-Liberal Party
1973,1974,40,Denmark,0.0,1.5,1.5,12.259,37.9,December 1973,Liberals
1973,1974,50,Denmark,0.0,0.0,7.3,4.047,39.1,December 1973,Christian People’s Party
1973,1974,60,Denmark,0.0,0.0,9.7,9.151,38.7,December 1973,Conservative People’s Party
1973,1974,70,Denmark,8.6,0.0,2.5,15.894,12.2,December 1973,Progress Party
1973,1974,95,Denmark,0.0,0.0,5.2,2.879,10.4,December 1973,Justice Party
1975,1975,20,Denmark,1.7,0.0,6.8,2.085,-17.0,January 1975,Left Socialist Party
1975,1975,20,Denmark,0.0,0.0,7.3,4.192,-30.7,January 1975,Danish Communist Party
1975,1975,20,Denmark,3.2,0.0,10.8,4.95,-22.5,January 1975,Socialist People’s Party
1975,1975,30,Denmark,1.7,0.0,14.7,29.945,-9.5,January 1975,Social Democratic Party
1975,1975,60,Denmark,0.0,2.0,4.0,1.63,14.0,January 1975,Centre Democrats
1975,1975,40,Denmark,0.0,0.0,0.0,7.101,18.3,January 1975,Danish Social-Liberal Party
1975,1975,40,Denmark,4.5,0.0,1.5,23.325,11.9,January 1975,Liberals
1975,1975,50,Denmark,0.0,3.1,0.0,5.336,25.1,January 1975,Christian People’s Party
1975,1975,60,Denmark,0.0,1.4,0.0,5.515,8.4,January 1975,Conservative People’s Party
1975,1975,70,Denmark,3.3,1.2,0.8,13.583,25.0,January 1975,Progress Party
1975,1975,95,Denmark,0.0,0.0,2.4,1.774,-2.4,January 1975,Justice Party
1975,1976,20,Denmark,1.7,0.0,6.8,2.085,-17.0,January 1975,Left Socialist Party
1975,1976,20,Denmark,0.0,0.0,7.3,4.192,-30.7,January 1975,Danish Communist Party
1975,1976,20,Denmark,3.2,0.0,10.8,4.95,-22.5,January 1975,Socialist People’s Party
1975,1976,30,Denmark,1.7,0.0,14.7,29.945,-9.5,January 1975,Social Democratic Party
1975,1976,60,Denmark,0.0,2.0,4.0,1.63,14.0,January 1975,Centre Democrats
1975,1976,40,Denmark,0.0,0.0,0.0,7.101,18.3,January 1975,Danish Social-Liberal Party
1975,1976,40,Denmark,4.5,0.0,1.5,23.325,11.9,January 1975,Liberals
1975,1976,50,Denmark,0.0,3.1,0.0,5.336,25.1,January 1975,Christian People’s Party
1975,1976,60,Denmark,0.0,1.4,0.0,5.515,8.4,January 1975,Conservative People’s Party
1975,1976,70,Denmark,3.3,1.2,0.8,13.583,25.0,January 1975,Progress Party
1975,1976,95,Denmark,0.0,0.0,2.4,1.774,-2.4,January 1975,Justice Party
1977,1977,20,Denmark,1.1,0.0,2.2,2.693,-22.2,February 1977,Left Socialist Party
1977,1977,20,Denmark,0.0,0.0,5.4,3.671,-23.4,February 1977,Danish Communist Party
1977,1977,20,Denmark,1.4,0.0,10.3,3.875,-28.3,February 1977,Socialist People’s Party
1977,1977,30,Denmark,0.0,0.0,10.6,37.033,-12.8,February 1977,Social Democratic Party
1977,1977,60,Denmark,0.0,2.3,2.3,5.86,29.7,February 1977,Centre Democrats
1977,1977,40,Denmark,0.0,0.0,10.6,3.648,-12.7,February 1977,Danish Social-Liberal Party
1977,1977,40,Denmark,1.0,1.0,6.100000000000001,11.967,20.5,February 1977,Liberals
1977,1977,50,Denmark,0.0,2.6,5.3,3.415,31.5,February 1977,Christian People’s Party
