year,yearObject,parfam,countryname,environ,culture,equality,pervote,rile,electionDate,partyname
1990,1993,30,Hungary,1.825,2.19,6.204,10.895,-8.394,March 1990,Hungarian Socialist Party
1990,1993,30,Hungary,2.778,0.0,9.259,2.1180000000000003,-15.741,March 1990,Hungarian Social Democratic Party
1990,1993,60,Hungary,7.813,0.7809999999999999,0.7809999999999999,8.952,4.688,March 1990,Federation of Young Democrats
1990,1993,40,Hungary,0.0,0.0,3.2260000000000004,21.396,7.527,March 1990,Alliance of Free Democrats
1990,1993,50,Hungary,11.043,0.0,0.0,22.894,0.0,March 1990,Hungarian Democratic Forum
1990,1993,50,Hungary,1.57,1.121,2.466,6.46,18.161,March 1990,Christian Democratic People’s Party
1990,1993,80,Hungary,0.0,0.0,2.174,11.735,15.217,March 1990,Independent Smallholders’ Party
1990,1993,80,Hungary,5.1720000000000015,0.0,3.448,0.0,1.724,March 1990,Agrarian Alliance
1994,1994,30,Hungary,3.01,5.351,5.017,32.99,6.02,May 1994,Hungarian Socialist Party
1994,1994,30,Hungary,1.938,7.171,6.395,0.6,-15.890999999999998,May 1994,Hungarian Social Democratic Party
1994,1994,60,Hungary,1.418,2.364,3.073,7.025,22.695,May 1994,Federation of Young Democrats
1994,1994,40,Hungary,0.0,0.0,1.754,19.738,28.947,May 1994,Alliance of Free Democrats
1994,1994,50,Hungary,10.518,0.471,0.471,11.736,0.785,May 1994,Hungarian Democratic Forum
1994,1994,50,Hungary,5.556,0.483,1.208,7.028,-0.725,May 1994,Christian Democratic People’s Party
1994,1994,80,Hungary,0.0,1.205,1.205,8.82,19.277,May 1994,Independent Smallholders’ Party
1994,1995,30,Hungary,3.01,5.351,5.017,32.99,6.02,May 1994,Hungarian Socialist Party
1994,1995,30,Hungary,1.938,7.171,6.395,0.6,-15.890999999999998,May 1994,Hungarian Social Democratic Party
1994,1995,60,Hungary,1.418,2.364,3.073,7.025,22.695,May 1994,Federation of Young Democrats
1994,1995,40,Hungary,0.0,0.0,1.754,19.738,28.947,May 1994,Alliance of Free Democrats
1994,1995,50,Hungary,10.518,0.471,0.471,11.736,0.785,May 1994,Hungarian Democratic Forum
1994,1995,50,Hungary,5.556,0.483,1.208,7.028,-0.725,May 1994,Christian Democratic People’s Party
1994,1995,80,Hungary,0.0,1.205,1.205,8.82,19.277,May 1994,Independent Smallholders’ Party
1994,1996,30,Hungary,3.01,5.351,5.017,32.99,6.02,May 1994,Hungarian Socialist Party
1994,1996,30,Hungary,1.938,7.171,6.395,0.6,-15.890999999999998,May 1994,Hungarian Social Democratic Party
1994,1996,60,Hungary,1.418,2.364,3.073,7.025,22.695,May 1994,Federation of Young Democrats
1994,1996,40,Hungary,0.0,0.0,1.754,19.738,28.947,May 1994,Alliance of Free Democrats
1994,1996,50,Hungary,10.518,0.471,0.471,11.736,0.785,May 1994,Hungarian Democratic Forum
1994,1996,50,Hungary,5.556,0.483,1.208,7.028,-0.725,May 1994,Christian Democratic People’s Party
1994,1996,80,Hungary,0.0,1.205,1.205,8.82,19.277,May 1994,Independent Smallholders’ Party
1994,1997,30,Hungary,3.01,5.351,5.017,32.99,6.02,May 1994,Hungarian Socialist Party
1994,1997,30,Hungary,1.938,7.171,6.395,0.6,-15.890999999999998,May 1994,Hungarian Social Democratic Party
1994,1997,60,Hungary,1.418,2.364,3.073,7.025,22.695,May 1994,Federation of Young Democrats
1994,1997,40,Hungary,0.0,0.0,1.754,19.738,28.947,May 1994,Alliance of Free Democrats
1994,1997,50,Hungary,10.518,0.471,0.471,11.736,0.785,May 1994,Hungarian Democratic Forum
1994,1997,50,Hungary,5.556,0.483,1.208,7.028,-0.725,May 1994,Christian Democratic People’s Party
1994,1997,80,Hungary,0.0,1.205,1.205,8.82,19.277,May 1994,Independent Smallholders’ Party
1998,1998,30,Hungary,2.459,0.0,7.377000000000002,33.51,5.738,May 1998,Hungarian Socialist Party
1998,1998,60,Hungary,4.583,4.583,0.0,28.17,7.707999999999998,May 1998,Federation of Young Democrats - Hungarian Civic Party - Hungarian Democratic Forum- Alliance
1998,1998,40,Hungary,3.489,4.984,1.153,7.71,-2.928,May 1998,Alliance of Free Democrats
1998,1998,50,Hungary,1.724,3.202,0.493,2.85,19.458,May 1998,Hungarian Democratic Forum
1998,1998,50,Hungary,3.545,6.348,4.617,2.339,-4.287,May 1998,Christian Democratic People’s Party
1998,1998,70,Hungary,0.6709999999999999,0.0,4.027,5.57,22.819000000000006,May 1998,Hungarian Justice and Life Party
1998,1998,80,Hungary,0.0,0.0,0.0,13.38,7.245,May 1998,Independent Smallholders’ Party
1998,1999,30,Hungary,2.459,0.0,7.377000000000002,33.51,5.738,May 1998,Hungarian Socialist Party
1998,1999,60,Hungary,4.583,4.583,0.0,28.17,7.707999999999998,May 1998,Federation of Young Democrats - Hungarian Civic Party - Hungarian Democratic Forum- Alliance
1998,1999,40,Hungary,3.489,4.984,1.153,7.71,-2.928,May 1998,Alliance of Free Democrats
1998,1999,50,Hungary,1.724,3.202,0.493,2.85,19.458,May 1998,Hungarian Democratic Forum
1998,1999,50,Hungary,3.545,6.348,4.617,2.339,-4.287,May 1998,Christian Democratic People’s Party
1998,1999,70,Hungary,0.6709999999999999,0.0,4.027,5.57,22.819000000000006,May 1998,Hungarian Justice and Life Party
1998,1999,80,Hungary,0.0,0.0,0.0,13.38,7.245,May 1998,Independent Smallholders’ Party
1998,2000,30,Hungary,2.459,0.0,7.377000000000002,33.51,5.738,May 1998,Hungarian Socialist Party
1998,2000,60,Hungary,4.583,4.583,0.0,28.17,7.707999999999998,May 1998,Federation of Young Democrats - Hungarian Civic Party - Hungarian Democratic Forum- Alliance
1998,2000,40,Hungary,3.489,4.984,1.153,7.71,-2.928,May 1998,Alliance of Free Democrats
1998,2000,50,Hungary,1.724,3.202,0.493,2.85,19.458,May 1998,Hungarian Democratic Forum
1998,2000,50,Hungary,3.545,6.348,4.617,2.339,-4.287,May 1998,Christian Democratic People’s Party
1998,2000,70,Hungary,0.6709999999999999,0.0,4.027,5.57,22.819000000000006,May 1998,Hungarian Justice and Life Party
1998,2000,80,Hungary,0.0,0.0,0.0,13.38,7.245,May 1998,Independent Smallholders’ Party
1998,2001,30,Hungary,2.459,0.0,7.377000000000002,33.51,5.738,May 1998,Hungarian Socialist Party
1998,2001,60,Hungary,4.583,4.583,0.0,28.17,7.707999999999998,May 1998,Federation of Young Democrats - Hungarian Civic Party - Hungarian Democratic Forum- Alliance
1998,2001,40,Hungary,3.489,4.984,1.153,7.71,-2.928,May 1998,Alliance of Free Democrats
1998,2001,50,Hungary,1.724,3.202,0.493,2.85,19.458,May 1998,Hungarian Democratic Forum
1998,2001,50,Hungary,3.545,6.348,4.617,2.339,-4.287,May 1998,Christian Democratic People’s Party
1998,2001,70,Hungary,0.6709999999999999,0.0,4.027,5.57,22.819000000000006,May 1998,Hungarian Justice and Life Party
1998,2001,80,Hungary,0.0,0.0,0.0,13.38,7.245,May 1998,Independent Smallholders’ Party
2002,2002,30,Hungary,0.962,1.923,0.0,42.053,-14.423,April 2002,Hungarian Socialist Party
2002,2002,60,Hungary,2.276,8.498,0.303,41.07,8.649000000000001,April 2002,Federation of Young Democrats - Hungarian Civic Party - Hungarian Democratic Forum- Alliance
2002,2002,40,Hungary,3.53,5.159,12.937,5.574,0.623,April 2002,Alliance of Free Democrats
2002,2002,50,Hungary,4.428,0.4320000000000001,4.86,,-5.94,April 2002,Hungarian Democratic Forum
2002,2002,80,Hungary,0.0,0.633,4.43,1.2,6.329,April 2002,Independent Smallholders’ Party
2002,2003,30,Hungary,0.962,1.923,0.0,42.053,-14.423,April 2002,Hungarian Socialist Party
2002,2003,60,Hungary,2.276,8.498,0.303,41.07,8.649000000000001,April 2002,Federation of Young Democrats - Hungarian Civic Party - Hungarian Democratic Forum- Alliance
2002,2003,40,Hungary,3.53,5.159,12.937,5.574,0.623,April 2002,Alliance of Free Democrats
2002,2003,50,Hungary,4.428,0.4320000000000001,4.86,,-5.94,April 2002,Hungarian Democratic Forum
2002,2003,80,Hungary,0.0,0.633,4.43,1.2,6.329,April 2002,Independent Smallholders’ Party
2002,2004,30,Hungary,0.962,1.923,0.0,42.053,-14.423,April 2002,Hungarian Socialist Party
2002,2004,60,Hungary,2.276,8.498,0.303,41.07,8.649000000000001,April 2002,Federation of Young Democrats - Hungarian Civic Party - Hungarian Democratic Forum- Alliance
2002,2004,40,Hungary,3.53,5.159,12.937,5.574,0.623,April 2002,Alliance of Free Democrats
2002,2004,50,Hungary,4.428,0.4320000000000001,4.86,,-5.94,April 2002,Hungarian Democratic Forum
2002,2004,80,Hungary,0.0,0.633,4.43,1.2,6.329,April 2002,Independent Smallholders’ Party
2002,2005,30,Hungary,0.962,1.923,0.0,42.053,-14.423,April 2002,Hungarian Socialist Party
2002,2005,60,Hungary,2.276,8.498,0.303,41.07,8.649000000000001,April 2002,Federation of Young Democrats - Hungarian Civic Party - Hungarian Democratic Forum- Alliance
2002,2005,40,Hungary,3.53,5.159,12.937,5.574,0.623,April 2002,Alliance of Free Democrats
2002,2005,50,Hungary,4.428,0.4320000000000001,4.86,,-5.94,April 2002,Hungarian Democratic Forum
2002,2005,80,Hungary,0.0,0.633,4.43,1.2,6.329,April 2002,Independent Smallholders’ Party
2006,2006,30,Hungary,2.496,2.79,12.922,48.19,1.175,April 2006,Hungarian Socialist Party
2006,2006,30,Hungary,0.362,2.893,12.297,,-20.434,April 2006,Hungarian Social Democratic Party
2006,2006,60,Hungary,3.274,5.184,4.9110000000000005,42.49,-12.278,April 2006,Alliance of Federation of Young Democrats - Hungarian Civic Union - Christian Democratic People's Party
2006,2006,40,Hungary,4.728,5.359,9.141,4.66,9.613999999999999,April 2006,Alliance of Free Democrats
2006,2006,50,Hungary,4.659,3.467,3.467,2.85,11.159,April 2006,Hungarian Democratic Forum
2006,2007,30,Hungary,2.496,2.79,12.922,48.19,1.175,April 2006,Hungarian Socialist Party
2006,2007,30,Hungary,0.362,2.893,12.297,,-20.434,April 2006,Hungarian Social Democratic Party
2006,2007,60,Hungary,3.274,5.184,4.9110000000000005,42.49,-12.278,April 2006,Alliance of Federation of Young Democrats - Hungarian Civic Union - Christian Democratic People's Party
2006,2007,40,Hungary,4.728,5.359,9.141,4.66,9.613999999999999,April 2006,Alliance of Free Democrats
2006,2007,50,Hungary,4.659,3.467,3.467,2.85,11.159,April 2006,Hungarian Democratic Forum
2006,2008,30,Hungary,2.496,2.79,12.922,48.19,1.175,April 2006,Hungarian Socialist Party
2006,2008,30,Hungary,0.362,2.893,12.297,,-20.434,April 2006,Hungarian Social Democratic Party
2006,2008,60,Hungary,3.274,5.184,4.9110000000000005,42.49,-12.278,April 2006,Alliance of Federation of Young Democrats - Hungarian Civic Union - Christian Democratic People's Party
2006,2008,40,Hungary,4.728,5.359,9.141,4.66,9.613999999999999,April 2006,Alliance of Free Democrats
2006,2008,50,Hungary,4.659,3.467,3.467,2.85,11.159,April 2006,Hungarian Democratic Forum
2006,2009,30,Hungary,2.496,2.79,12.922,48.19,1.175,April 2006,Hungarian Socialist Party
2006,2009,30,Hungary,0.362,2.893,12.297,,-20.434,April 2006,Hungarian Social Democratic Party
2006,2009,60,Hungary,3.274,5.184,4.9110000000000005,42.49,-12.278,April 2006,Alliance of Federation of Young Democrats - Hungarian Civic Union - Christian Democratic People's Party
2006,2009,40,Hungary,4.728,5.359,9.141,4.66,9.613999999999999,April 2006,Alliance of Free Democrats
2006,2009,50,Hungary,4.659,3.467,3.467,2.85,11.159,April 2006,Hungarian Democratic Forum
2010,2010,10,Hungary,14.089,0.514,10.467,4.15,-19.883,April 2010,Politics Can Be Different
2010,2010,30,Hungary,2.867,3.4,4.8,15.28,-15.2,April 2010,Hungarian Socialist Party
2010,2010,30,Hungary,7.5470000000000015,3.774,7.5470000000000015,0.08,-22.642,April 2010,Hungarian Social Democratic Party
2010,2010,60,Hungary,0.5820000000000001,1.164,7.662000000000001,67.88,-4.462,April 2010,Alliance of Federation of Young Democrats - Hungarian Civic Union - Christian Democratic People's Party
2010,2010,70,Hungary,3.306,3.711,1.653,12.18,14.328,April 2010,Movement for a Better Hungary
2010,2011,10,Hungary,14.089,0.514,10.467,4.15,-19.883,April 2010,Politics Can Be Different
2010,2011,30,Hungary,2.867,3.4,4.8,15.28,-15.2,April 2010,Hungarian Socialist Party
2010,2011,30,Hungary,7.5470000000000015,3.774,7.5470000000000015,0.08,-22.642,April 2010,Hungarian Social Democratic Party
2010,2011,60,Hungary,0.5820000000000001,1.164,7.662000000000001,67.88,-4.462,April 2010,Alliance of Federation of Young Democrats - Hungarian Civic Union - Christian Democratic People's Party
2010,2011,70,Hungary,3.306,3.711,1.653,12.18,14.328,April 2010,Movement for a Better Hungary
2010,2012,10,Hungary,14.089,0.514,10.467,4.15,-19.883,April 2010,Politics Can Be Different
2010,2012,30,Hungary,2.867,3.4,4.8,15.28,-15.2,April 2010,Hungarian Socialist Party
2010,2012,30,Hungary,7.5470000000000015,3.774,7.5470000000000015,0.08,-22.642,April 2010,Hungarian Social Democratic Party
2010,2012,60,Hungary,0.5820000000000001,1.164,7.662000000000001,67.88,-4.462,April 2010,Alliance of Federation of Young Democrats - Hungarian Civic Union - Christian Democratic People's Party
2010,2012,70,Hungary,3.306,3.711,1.653,12.18,14.328,April 2010,Movement for a Better Hungary
2010,2013,10,Hungary,14.089,0.514,10.467,4.15,-19.883,April 2010,Politics Can Be Different
2010,2013,30,Hungary,2.867,3.4,4.8,15.28,-15.2,April 2010,Hungarian Socialist Party
2010,2013,30,Hungary,7.5470000000000015,3.774,7.5470000000000015,0.08,-22.642,April 2010,Hungarian Social Democratic Party
2010,2013,60,Hungary,0.5820000000000001,1.164,7.662000000000001,67.88,-4.462,April 2010,Alliance of Federation of Young Democrats - Hungarian Civic Union - Christian Democratic People's Party
2010,2013,70,Hungary,3.306,3.711,1.653,12.18,14.328,April 2010,Movement for a Better Hungary
2014,2014,10,Hungary,12.191,1.08,11.876,5.273,-10.706,April 2014,Politics Can Be Different
2014,2014,30,Hungary,1.238,4.164,11.593,19.88,-12.887,April 2014,Hungarian Socialist Party
2014,2014,20,Hungary,3.032,4.0280000000000005,9.225,2.742,-6.496,April 2014,Democratic Coalition
2014,2014,20,Hungary,2.124,1.699,11.226,2.057,0.607,April 2014,Together 2014 -Dialogue for Hungary Electoral Alliance
2014,2014,60,Hungary,0.0,0.0,1.416,44.63,35.411,April 2014,Alliance of Federation of Young Democrats - Hungarian Civic Union - Christian Democratic People's Party
2014,2014,70,Hungary,2.909,2.95,1.733,20.583,-7.324,April 2014,Movement for a Better Hungary
2014,2015,10,Hungary,12.191,1.08,11.876,5.273,-10.706,April 2014,Politics Can Be Different
2014,2015,30,Hungary,1.238,4.164,11.593,19.88,-12.887,April 2014,Hungarian Socialist Party
2014,2015,20,Hungary,3.032,4.0280000000000005,9.225,2.742,-6.496,April 2014,Democratic Coalition
2014,2015,20,Hungary,2.124,1.699,11.226,2.057,0.607,April 2014,Together 2014 -Dialogue for Hungary Electoral Alliance
2014,2015,60,Hungary,0.0,0.0,1.416,44.63,35.411,April 2014,Alliance of Federation of Young Democrats - Hungarian Civic Union - Christian Democratic People's Party
2014,2015,70,Hungary,2.909,2.95,1.733,20.583,-7.324,April 2014,Movement for a Better Hungary
2014,2016,10,Hungary,12.191,1.08,11.876,5.273,-10.706,April 2014,Politics Can Be Different
2014,2016,30,Hungary,1.238,4.164,11.593,19.88,-12.887,April 2014,Hungarian Socialist Party
2014,2016,20,Hungary,3.032,4.0280000000000005,9.225,2.742,-6.496,April 2014,Democratic Coalition
2014,2016,20,Hungary,2.124,1.699,11.226,2.057,0.607,April 2014,Together 2014 -Dialogue for Hungary Electoral Alliance
2014,2016,60,Hungary,0.0,0.0,1.416,44.63,35.411,April 2014,Alliance of Federation of Young Democrats - Hungarian Civic Union - Christian Democratic People's Party
2014,2016,70,Hungary,2.909,2.95,1.733,20.583,-7.324,April 2014,Movement for a Better Hungary
2014,2017,10,Hungary,12.191,1.08,11.876,5.273,-10.706,April 2014,Politics Can Be Different
2014,2017,30,Hungary,1.238,4.164,11.593,19.88,-12.887,April 2014,Hungarian Socialist Party
2014,2017,20,Hungary,3.032,4.0280000000000005,9.225,2.742,-6.496,April 2014,Democratic Coalition
2014,2017,20,Hungary,2.124,1.699,11.226,2.057,0.607,April 2014,Together 2014 -Dialogue for Hungary Electoral Alliance
2014,2017,60,Hungary,0.0,0.0,1.416,44.63,35.411,April 2014,Alliance of Federation of Young Democrats - Hungarian Civic Union - Christian Democratic People's Party
2014,2017,70,Hungary,2.909,2.95,1.733,20.583,-7.324,April 2014,Movement for a Better Hungary
2018,2018,10,Hungary,9.527000000000001,4.874,3.471,7.055,-20.089,April 2018,Politics Can Be Different
2018,2018,20,Hungary,5.3679999999999986,0.596,13.055,1.787,-36.05,April 2018,Dialogue for Hungary
2018,2018,30,Hungary,2.6830000000000003,4.471,9.687000000000001,10.124,-19.821,April 2018,Hungarian Socialist Party
2018,2018,20,Hungary,2.364,3.704,7.4860000000000015,5.376,-12.648,April 2018,Democratic Coalition
2018,2018,20,Hungary,2.8960000000000004,3.934,4.973,0.655,-15.628,April 2018,Together 2014 -Dialogue for Hungary Electoral Alliance
2018,2018,60,Hungary,0.0,0.0,0.448,49.274,48.655,April 2018,Alliance of Federation of Young Democrats - Christian Democratic People's Party
2018,2018,70,Hungary,3.152,2.832,4.203,19.064,-15.121,April 2018,Movement for a Better Hungary
2018,2019,10,Hungary,9.527000000000001,4.874,3.471,7.055,-20.089,April 2018,Politics Can Be Different
2018,2019,20,Hungary,5.3679999999999986,0.596,13.055,1.787,-36.05,April 2018,Dialogue for Hungary
2018,2019,30,Hungary,2.6830000000000003,4.471,9.687000000000001,10.124,-19.821,April 2018,Hungarian Socialist Party
2018,2019,20,Hungary,2.364,3.704,7.4860000000000015,5.376,-12.648,April 2018,Democratic Coalition
2018,2019,20,Hungary,2.8960000000000004,3.934,4.973,0.655,-15.628,April 2018,Together 2014 -Dialogue for Hungary Electoral Alliance
2018,2019,60,Hungary,0.0,0.0,0.448,49.274,48.655,April 2018,Alliance of Federation of Young Democrats - Christian Democratic People's Party
2018,2019,70,Hungary,3.152,2.832,4.203,19.064,-15.121,April 2018,Movement for a Better Hungary
2018,2020,10,Hungary,9.527000000000001,4.874,3.471,7.055,-20.089,April 2018,Politics Can Be Different
2018,2020,20,Hungary,5.3679999999999986,0.596,13.055,1.787,-36.05,April 2018,Dialogue for Hungary
2018,2020,30,Hungary,2.6830000000000003,4.471,9.687000000000001,10.124,-19.821,April 2018,Hungarian Socialist Party
2018,2020,20,Hungary,2.364,3.704,7.4860000000000015,5.376,-12.648,April 2018,Democratic Coalition
2018,2020,20,Hungary,2.8960000000000004,3.934,4.973,0.655,-15.628,April 2018,Together 2014 -Dialogue for Hungary Electoral Alliance
2018,2020,60,Hungary,0.0,0.0,0.448,49.274,48.655,April 2018,Alliance of Federation of Young Democrats - Christian Democratic People's Party
2018,2020,70,Hungary,3.152,2.832,4.203,19.064,-15.121,April 2018,Movement for a Better Hungary
