year,yearObject,parfam,countryname,environ,culture,equality,pervote,rile,electionDate,partyname
1954,1954,30,Belgium,0.0,2.0,5.0,38.99,-31.0,April 1954,Belgian Socialist Party
1954,1954,40,Belgium,0.4,0.4,0.0,12.63,38.8,April 1954,Liberal Party
1954,1954,50,Belgium,0.6,0.5,3.2,41.147,4.2,April 1954,Francophone Christian Social Party and Flemish Christian People’s Party
1954,1954,90,Belgium,0.0,2.092,0.0,2.202,1.255,April 1954,Flemish Christian Peoples’ Union
1954,1955,30,Belgium,0.0,2.0,5.0,38.99,-31.0,April 1954,Belgian Socialist Party
1954,1955,40,Belgium,0.4,0.4,0.0,12.63,38.8,April 1954,Liberal Party
1954,1955,50,Belgium,0.6,0.5,3.2,41.147,4.2,April 1954,Francophone Christian Social Party and Flemish Christian People’s Party
1954,1955,90,Belgium,0.0,2.092,0.0,2.202,1.255,April 1954,Flemish Christian Peoples’ Union
1954,1956,30,Belgium,0.0,2.0,5.0,38.99,-31.0,April 1954,Belgian Socialist Party
1954,1956,40,Belgium,0.4,0.4,0.0,12.63,38.8,April 1954,Liberal Party
1954,1956,50,Belgium,0.6,0.5,3.2,41.147,4.2,April 1954,Francophone Christian Social Party and Flemish Christian People’s Party
1954,1956,90,Belgium,0.0,2.092,0.0,2.202,1.255,April 1954,Flemish Christian Peoples’ Union
1954,1957,30,Belgium,0.0,2.0,5.0,38.99,-31.0,April 1954,Belgian Socialist Party
1954,1957,40,Belgium,0.4,0.4,0.0,12.63,38.8,April 1954,Liberal Party
1954,1957,50,Belgium,0.6,0.5,3.2,41.147,4.2,April 1954,Francophone Christian Social Party and Flemish Christian People’s Party
1954,1957,90,Belgium,0.0,2.092,0.0,2.202,1.255,April 1954,Flemish Christian Peoples’ Union
1958,1958,30,Belgium,0.319,0.958,7.987,37.47,-19.489,June 1958,Belgian Socialist Party
1958,1958,40,Belgium,0.524,0.262,5.759,11.47,4.712,June 1958,Liberal Party
1958,1958,50,Belgium,0.0,0.9520000000000001,14.286,46.499,-3.81,June 1958,Francophone Christian Social Party and Flemish Christian People’s Party
1958,1958,90,Belgium,0.0,2.092,0.0,1.977,1.255,June 1958,Peoples’ Union
1958,1959,30,Belgium,0.319,0.958,7.987,37.47,-19.489,June 1958,Belgian Socialist Party
1958,1959,40,Belgium,0.524,0.262,5.759,11.47,4.712,June 1958,Liberal Party
1958,1959,50,Belgium,0.0,0.9520000000000001,14.286,46.499,-3.81,June 1958,Francophone Christian Social Party and Flemish Christian People’s Party
1958,1959,90,Belgium,0.0,2.092,0.0,1.977,1.255,June 1958,Peoples’ Union
1958,1960,30,Belgium,0.319,0.958,7.987,37.47,-19.489,June 1958,Belgian Socialist Party
1958,1960,40,Belgium,0.524,0.262,5.759,11.47,4.712,June 1958,Liberal Party
1958,1960,50,Belgium,0.0,0.9520000000000001,14.286,46.499,-3.81,June 1958,Francophone Christian Social Party and Flemish Christian People’s Party
1958,1960,90,Belgium,0.0,2.092,0.0,1.977,1.255,June 1958,Peoples’ Union
1961,1961,30,Belgium,0.0,1.5630000000000002,1.5630000000000002,36.722,-19.531,March 1961,Belgian Socialist Party
1961,1961,40,Belgium,0.0,0.0,3.797,12.334,17.722,March 1961,Party of Liberty and Progress
1961,1961,50,Belgium,0.0,0.0,1.587,41.456,-9.524,March 1961,Francophone Christian Social Party and Flemish Christian People’s Party
1961,1961,90,Belgium,0.0,2.092,0.0,3.465,1.255,March 1961,Peoples’ Union
1961,1962,30,Belgium,0.0,1.5630000000000002,1.5630000000000002,36.722,-19.531,March 1961,Belgian Socialist Party
1961,1962,40,Belgium,0.0,0.0,3.797,12.334,17.722,March 1961,Party of Liberty and Progress
1961,1962,50,Belgium,0.0,0.0,1.587,41.456,-9.524,March 1961,Francophone Christian Social Party and Flemish Christian People’s Party
1961,1962,90,Belgium,0.0,2.092,0.0,3.465,1.255,March 1961,Peoples’ Union
1961,1963,30,Belgium,0.0,1.5630000000000002,1.5630000000000002,36.722,-19.531,March 1961,Belgian Socialist Party
1961,1963,40,Belgium,0.0,0.0,3.797,12.334,17.722,March 1961,Party of Liberty and Progress
1961,1963,50,Belgium,0.0,0.0,1.587,41.456,-9.524,March 1961,Francophone Christian Social Party and Flemish Christian People’s Party
1961,1963,90,Belgium,0.0,2.092,0.0,3.465,1.255,March 1961,Peoples’ Union
1961,1964,30,Belgium,0.0,1.5630000000000002,1.5630000000000002,36.722,-19.531,March 1961,Belgian Socialist Party
1961,1964,40,Belgium,0.0,0.0,3.797,12.334,17.722,March 1961,Party of Liberty and Progress
1961,1964,50,Belgium,0.0,0.0,1.587,41.456,-9.524,March 1961,Francophone Christian Social Party and Flemish Christian People’s Party
1961,1964,90,Belgium,0.0,2.092,0.0,3.465,1.255,March 1961,Peoples’ Union
1965,1965,30,Belgium,0.397,9.722,3.373,28.281,-30.952,May 1965,Belgian Socialist Party
1965,1965,40,Belgium,0.604,0.302,0.906,21.615,8.308,May 1965,Party of Liberty and Progress
1965,1965,50,Belgium,0.769,2.3080000000000003,5.385,34.451,-3.846,May 1965,Francophone Christian Social Party and Flemish Christian People’s Party
1965,1965,90,Belgium,1.376,0.0,1.376,1.331,0.459,May 1965,Francophone Democratic Front of Francophones of Brussels
1965,1965,90,Belgium,0.0,3.774,0.27,6.434,-1.617,May 1965,Peoples’ Union
1965,1966,30,Belgium,0.397,9.722,3.373,28.281,-30.952,May 1965,Belgian Socialist Party
1965,1966,40,Belgium,0.604,0.302,0.906,21.615,8.308,May 1965,Party of Liberty and Progress
1965,1966,50,Belgium,0.769,2.3080000000000003,5.385,34.451,-3.846,May 1965,Francophone Christian Social Party and Flemish Christian People’s Party
1965,1966,90,Belgium,1.376,0.0,1.376,1.331,0.459,May 1965,Francophone Democratic Front of Francophones of Brussels
1965,1966,90,Belgium,0.0,3.774,0.27,6.434,-1.617,May 1965,Peoples’ Union
1965,1967,30,Belgium,0.397,9.722,3.373,28.281,-30.952,May 1965,Belgian Socialist Party
1965,1967,40,Belgium,0.604,0.302,0.906,21.615,8.308,May 1965,Party of Liberty and Progress
1965,1967,50,Belgium,0.769,2.3080000000000003,5.385,34.451,-3.846,May 1965,Francophone Christian Social Party and Flemish Christian People’s Party
1965,1967,90,Belgium,1.376,0.0,1.376,1.331,0.459,May 1965,Francophone Democratic Front of Francophones of Brussels
1965,1967,90,Belgium,0.0,3.774,0.27,6.434,-1.617,May 1965,Peoples’ Union
1968,1968,30,Belgium,0.0,9.045,1.508,27.987,0.503,March 1968,Belgian Socialist Party
1968,1968,40,Belgium,0.0,1.6909999999999998,1.268,20.879,27.696,March 1968,Party of Liberty and Progress
1968,1968,50,Belgium,4.015,2.677,0.956,20.033,-12.811,March 1968,Christian People’s Party
1968,1968,50,Belgium,0.35600000000000004,3.559,2.135,11.709,-13.167,March 1968,Christian Social Party
1968,1968,90,Belgium,0.4270000000000001,0.0,1.2819999999999998,3.383,-16.667,March 1968,Walloon Rally
1968,1968,90,Belgium,1.376,0.0,1.376,2.516,0.459,March 1968,Francophone Democratic Front of Francophones of Brussels
1968,1968,90,Belgium,0.381,0.762,1.524,9.786,-17.143,March 1968,Peoples’ Union
1968,1969,30,Belgium,0.0,9.045,1.508,27.987,0.503,March 1968,Belgian Socialist Party
1968,1969,40,Belgium,0.0,1.6909999999999998,1.268,20.879,27.696,March 1968,Party of Liberty and Progress
1968,1969,50,Belgium,4.015,2.677,0.956,20.033,-12.811,March 1968,Christian People’s Party
1968,1969,50,Belgium,0.35600000000000004,3.559,2.135,11.709,-13.167,March 1968,Christian Social Party
1968,1969,90,Belgium,0.4270000000000001,0.0,1.2819999999999998,3.383,-16.667,March 1968,Walloon Rally
1968,1969,90,Belgium,1.376,0.0,1.376,2.516,0.459,March 1968,Francophone Democratic Front of Francophones of Brussels
1968,1969,90,Belgium,0.381,0.762,1.524,9.786,-17.143,March 1968,Peoples’ Union
1968,1970,30,Belgium,0.0,9.045,1.508,27.987,0.503,March 1968,Belgian Socialist Party
1968,1970,40,Belgium,0.0,1.6909999999999998,1.268,20.879,27.696,March 1968,Party of Liberty and Progress
1968,1970,50,Belgium,4.015,2.677,0.956,20.033,-12.811,March 1968,Christian People’s Party
1968,1970,50,Belgium,0.35600000000000004,3.559,2.135,11.709,-13.167,March 1968,Christian Social Party
1968,1970,90,Belgium,0.4270000000000001,0.0,1.2819999999999998,3.383,-16.667,March 1968,Walloon Rally
1968,1970,90,Belgium,1.376,0.0,1.376,2.516,0.459,March 1968,Francophone Democratic Front of Francophones of Brussels
1968,1970,90,Belgium,0.381,0.762,1.524,9.786,-17.143,March 1968,Peoples’ Union
1971,1971,30,Belgium,4.934,1.974,2.632,27.238000000000003,-25.329,November 1971,Belgian Socialist Party
1971,1971,40,Belgium,4.959000000000001,7.851,4.959000000000001,9.478,-3.099,November 1971,Party of Liberty and Progress
1971,1971,40,Belgium,4.959000000000001,7.851,4.959000000000001,5.6629999999999985,-3.099,November 1971,Party of Liberty and Progress
1971,1971,40,Belgium,0.0,1.25,0.0,1.31,9.375,November 1971,Brussels Liberal Party
1971,1971,50,Belgium,6.407,7.798999999999999,2.507,19.672,-17.27,November 1971,Christian People’s Party
1971,1971,50,Belgium,6.349,3.175,0.0,10.379,-22.222,November 1971,Christian Social Party
1971,1971,90,Belgium,0.4270000000000001,0.0,1.2819999999999998,6.691,-16.667,November 1971,Walloon Rally
1971,1971,90,Belgium,8.02,1.024,1.024,4.541,3.4130000000000003,November 1971,Francophone Democratic Front of Francophones of Brussels
1971,1971,90,Belgium,6.654,4.067,5.36,11.112,-23.845,November 1971,Peoples’ Union
1971,1972,30,Belgium,4.934,1.974,2.632,27.238000000000003,-25.329,November 1971,Belgian Socialist Party
1971,1972,40,Belgium,4.959000000000001,7.851,4.959000000000001,9.478,-3.099,November 1971,Party of Liberty and Progress
1971,1972,40,Belgium,4.959000000000001,7.851,4.959000000000001,5.6629999999999985,-3.099,November 1971,Party of Liberty and Progress
1971,1972,40,Belgium,0.0,1.25,0.0,1.31,9.375,November 1971,Brussels Liberal Party
1971,1972,50,Belgium,6.407,7.798999999999999,2.507,19.672,-17.27,November 1971,Christian People’s Party
1971,1972,50,Belgium,6.349,3.175,0.0,10.379,-22.222,November 1971,Christian Social Party
1971,1972,90,Belgium,0.4270000000000001,0.0,1.2819999999999998,6.691,-16.667,November 1971,Walloon Rally
1971,1972,90,Belgium,8.02,1.024,1.024,4.541,3.4130000000000003,November 1971,Francophone Democratic Front of Francophones of Brussels
1971,1972,90,Belgium,6.654,4.067,5.36,11.112,-23.845,November 1971,Peoples’ Union
1971,1973,30,Belgium,4.934,1.974,2.632,27.238000000000003,-25.329,November 1971,Belgian Socialist Party
1971,1973,40,Belgium,4.959000000000001,7.851,4.959000000000001,9.478,-3.099,November 1971,Party of Liberty and Progress
1971,1973,40,Belgium,4.959000000000001,7.851,4.959000000000001,5.6629999999999985,-3.099,November 1971,Party of Liberty and Progress
1971,1973,40,Belgium,0.0,1.25,0.0,1.31,9.375,November 1971,Brussels Liberal Party
1971,1973,50,Belgium,6.407,7.798999999999999,2.507,19.672,-17.27,November 1971,Christian People’s Party
1971,1973,50,Belgium,6.349,3.175,0.0,10.379,-22.222,November 1971,Christian Social Party
1971,1973,90,Belgium,0.4270000000000001,0.0,1.2819999999999998,6.691,-16.667,November 1971,Walloon Rally
1971,1973,90,Belgium,8.02,1.024,1.024,4.541,3.4130000000000003,November 1971,Francophone Democratic Front of Francophones of Brussels
1971,1973,90,Belgium,6.654,4.067,5.36,11.112,-23.845,November 1971,Peoples’ Union
1974,1974,30,Belgium,1.905,2.857,6.19,26.656,-39.048,March 1974,Belgian Socialist Party
1974,1974,40,Belgium,1.852,7.407,3.241,9.595,20.37,March 1974,Party of Liberty and Progress
1974,1974,40,Belgium,0.0,0.0,2.484,5.596,1.863,March 1974,Party of Liberty and Progress
1974,1974,40,Belgium,2.439,0.0,2.439,1.27,7.317,March 1974,Liberal Democratic and Pluralist Party
1974,1974,50,Belgium,9.217,15.668,0.461,23.251,-11.982,March 1974,Christian People’s Party
1974,1974,50,Belgium,2.105,26.316,0.0,9.094,-5.263,March 1974,Christian Social Party
1974,1974,90,Belgium,5.401,0.982,10.311,5.857,-9.165,March 1974,Walloon Rally
1974,1974,90,Belgium,5.749000000000001,1.198,3.234,3.81,-11.737,March 1974,Francophone Democratic Front of Francophones of Brussels
1974,1974,90,Belgium,5.409,6.332000000000002,5.277,10.198,-18.602,March 1974,Peoples’ Union
1974,1975,30,Belgium,1.905,2.857,6.19,26.656,-39.048,March 1974,Belgian Socialist Party
1974,1975,40,Belgium,1.852,7.407,3.241,9.595,20.37,March 1974,Party of Liberty and Progress
1974,1975,40,Belgium,0.0,0.0,2.484,5.596,1.863,March 1974,Party of Liberty and Progress
1974,1975,40,Belgium,2.439,0.0,2.439,1.27,7.317,March 1974,Liberal Democratic and Pluralist Party
1974,1975,50,Belgium,9.217,15.668,0.461,23.251,-11.982,March 1974,Christian People’s Party
1974,1975,50,Belgium,2.105,26.316,0.0,9.094,-5.263,March 1974,Christian Social Party
1974,1975,90,Belgium,5.401,0.982,10.311,5.857,-9.165,March 1974,Walloon Rally
1974,1975,90,Belgium,5.749000000000001,1.198,3.234,3.81,-11.737,March 1974,Francophone Democratic Front of Francophones of Brussels
1974,1975,90,Belgium,5.409,6.332000000000002,5.277,10.198,-18.602,March 1974,Peoples’ Union
1974,1976,30,Belgium,1.905,2.857,6.19,26.656,-39.048,March 1974,Belgian Socialist Party
1974,1976,40,Belgium,1.852,7.407,3.241,9.595,20.37,March 1974,Party of Liberty and Progress
1974,1976,40,Belgium,0.0,0.0,2.484,5.596,1.863,March 1974,Party of Liberty and Progress
1974,1976,40,Belgium,2.439,0.0,2.439,1.27,7.317,March 1974,Liberal Democratic and Pluralist Party
1974,1976,50,Belgium,9.217,15.668,0.461,23.251,-11.982,March 1974,Christian People’s Party
1974,1976,50,Belgium,2.105,26.316,0.0,9.094,-5.263,March 1974,Christian Social Party
1974,1976,90,Belgium,5.401,0.982,10.311,5.857,-9.165,March 1974,Walloon Rally
1974,1976,90,Belgium,5.749000000000001,1.198,3.234,3.81,-11.737,March 1974,Francophone Democratic Front of Francophones of Brussels
1974,1976,90,Belgium,5.409,6.332000000000002,5.277,10.198,-18.602,March 1974,Peoples’ Union
1977,1977,30,Belgium,2.897,4.292,7.511,27.035,-26.073,April 1977,Belgian Socialist Party
1977,1977,40,Belgium,5.6370000000000005,5.2189999999999985,0.626,8.538,14.405,April 1977,Party of Liberty and Progress
1977,1977,40,Belgium,4.035,5.187,2.017,5.895,-2.882,April 1977,Party of Walloon Reform and Liberty
1977,1977,40,Belgium,4.587,3.67,3.67,1.131,12.844,April 1977,Liberal Party
1977,1977,50,Belgium,4.836,8.704,0.967,26.192,-4.836,April 1977,Christian People’s Party
1977,1977,50,Belgium,1.143,35.429,0.5710000000000001,9.752,-7.4289999999999985,April 1977,Christian Social Party
1977,1977,90,Belgium,2.857,1.905,0.0,2.959,-9.524,April 1977,Walloon Rally
1977,1977,90,Belgium,6.916,4.762,2.494,4.257,-0.68,April 1977,Francophone Democratic Front of Francophones of Brussels
1977,1977,90,Belgium,5.0,0.909,4.545,10.04,-6.364,April 1977,Peoples’ Union
1978,1978,30,Belgium,3.043,2.628,7.0539999999999985,12.37,-29.461,December 1978,Flemish Socialist Party
1978,1978,30,Belgium,3.713,1.793,7.297999999999999,13.011,0.512,December 1978,Francophone Socialist Party
1978,1978,40,Belgium,2.182,0.364,3.636,10.347,26.182,December 1978,Party of Liberty and Progress
1978,1978,40,Belgium,3.147,5.15,4.578,5.204,3.29,December 1978,Party of Walloon Reform and Liberty
1978,1978,40,Belgium,1.852,5.556,3.704,0.762,1.852,December 1978,Liberal Party
1978,1978,50,Belgium,1.954,1.954,4.723,26.134,1.3030000000000002,December 1978,Christian People’s Party
1978,1978,50,Belgium,4.373,8.309000000000001,5.539,10.131,5.102,December 1978,Christian Social Party
1978,1978,90,Belgium,0.9490000000000001,0.633,1.392,2.866,-7.9060000000000015,December 1978,Walloon Rally
1978,1978,90,Belgium,2.398,0.846,3.385,4.25,-0.987,December 1978,Francophone Democratic Front of Francophones of Brussels
1978,1978,90,Belgium,0.488,2.927,3.902,7.019,15.122,December 1978,Peoples’ Union
1978,1978,70,Belgium,3.499,4.956,0.875,1.371,-2.915,December 1978,Flemish Bloc
1978,1979,30,Belgium,3.043,2.628,7.0539999999999985,12.37,-29.461,December 1978,Flemish Socialist Party
1978,1979,30,Belgium,3.713,1.793,7.297999999999999,13.011,0.512,December 1978,Francophone Socialist Party
1978,1979,40,Belgium,2.182,0.364,3.636,10.347,26.182,December 1978,Party of Liberty and Progress
1978,1979,40,Belgium,3.147,5.15,4.578,5.204,3.29,December 1978,Party of Walloon Reform and Liberty
1978,1979,40,Belgium,1.852,5.556,3.704,0.762,1.852,December 1978,Liberal Party
1978,1979,50,Belgium,1.954,1.954,4.723,26.134,1.3030000000000002,December 1978,Christian People’s Party
1978,1979,50,Belgium,4.373,8.309000000000001,5.539,10.131,5.102,December 1978,Christian Social Party
1978,1979,90,Belgium,0.9490000000000001,0.633,1.392,2.866,-7.9060000000000015,December 1978,Walloon Rally
1978,1979,90,Belgium,2.398,0.846,3.385,4.25,-0.987,December 1978,Francophone Democratic Front of Francophones of Brussels
1978,1979,90,Belgium,0.488,2.927,3.902,7.019,15.122,December 1978,Peoples’ Union
1978,1979,70,Belgium,3.499,4.956,0.875,1.371,-2.915,December 1978,Flemish Bloc
1978,1980,30,Belgium,3.043,2.628,7.0539999999999985,12.37,-29.461,December 1978,Flemish Socialist Party
1978,1980,30,Belgium,3.713,1.793,7.297999999999999,13.011,0.512,December 1978,Francophone Socialist Party
1978,1980,40,Belgium,2.182,0.364,3.636,10.347,26.182,December 1978,Party of Liberty and Progress
1978,1980,40,Belgium,3.147,5.15,4.578,5.204,3.29,December 1978,Party of Walloon Reform and Liberty
1978,1980,40,Belgium,1.852,5.556,3.704,0.762,1.852,December 1978,Liberal Party
1978,1980,50,Belgium,1.954,1.954,4.723,26.134,1.3030000000000002,December 1978,Christian People’s Party
1978,1980,50,Belgium,4.373,8.309000000000001,5.539,10.131,5.102,December 1978,Christian Social Party
1978,1980,90,Belgium,0.9490000000000001,0.633,1.392,2.866,-7.9060000000000015,December 1978,Walloon Rally
1978,1980,90,Belgium,2.398,0.846,3.385,4.25,-0.987,December 1978,Francophone Democratic Front of Francophones of Brussels
1978,1980,90,Belgium,0.488,2.927,3.902,7.019,15.122,December 1978,Peoples’ Union
1978,1980,70,Belgium,3.499,4.956,0.875,1.371,-2.915,December 1978,Flemish Bloc
1981,1981,10,Belgium,8.072000000000001,2.546,1.029,2.54,-1.517,November 1981,Ecologists
1981,1981,10,Belgium,0.28,4.482,0.56,2.299,-3.922,November 1981,Live Differently
1981,1981,30,Belgium,4.558,2.849,3.846,12.359000000000002,-23.362,November 1981,Flemish Socialist Party
1981,1981,30,Belgium,3.621,3.621,8.147,12.698,-19.862,November 1981,Francophone Socialist Party
1981,1981,40,Belgium,3.535,1.01,1.01,12.895,36.364,November 1981,Party of Liberty and Progress
1981,1981,40,Belgium,1.758,0.879,0.22,8.568999999999999,25.275,November 1981,Liberal Reformation Party
1981,1981,50,Belgium,7.461,0.0,1.973,19.339,1.544,November 1981,Christian People’s Party
1981,1981,50,Belgium,1.173,3.015,1.34,7.149,8.543000000000001,November 1981,Christian Social Party
1981,1981,90,Belgium,2.664,2.432,4.69,1.711,-12.102,November 1981,Walloon Rally
1981,1981,90,Belgium,4.538,9.503,4.966,2.5,-10.531,November 1981,Francophone Democratic Front of Francophones of Brussels
1981,1981,90,Belgium,1.493,0.0,4.975000000000001,9.767000000000001,2.488,November 1981,Peoples’ Union
1981,1981,70,Belgium,3.499,4.956,0.875,1.102,-2.915,November 1981,Flemish Bloc
1981,1982,10,Belgium,8.072000000000001,2.546,1.029,2.54,-1.517,November 1981,Ecologists
1981,1982,10,Belgium,0.28,4.482,0.56,2.299,-3.922,November 1981,Live Differently
1981,1982,30,Belgium,4.558,2.849,3.846,12.359000000000002,-23.362,November 1981,Flemish Socialist Party
1981,1982,30,Belgium,3.621,3.621,8.147,12.698,-19.862,November 1981,Francophone Socialist Party
1981,1982,40,Belgium,3.535,1.01,1.01,12.895,36.364,November 1981,Party of Liberty and Progress
1981,1982,40,Belgium,1.758,0.879,0.22,8.568999999999999,25.275,November 1981,Liberal Reformation Party
1981,1982,50,Belgium,7.461,0.0,1.973,19.339,1.544,November 1981,Christian People’s Party
1981,1982,50,Belgium,1.173,3.015,1.34,7.149,8.543000000000001,November 1981,Christian Social Party
1981,1982,90,Belgium,2.664,2.432,4.69,1.711,-12.102,November 1981,Walloon Rally
1981,1982,90,Belgium,4.538,9.503,4.966,2.5,-10.531,November 1981,Francophone Democratic Front of Francophones of Brussels
1981,1982,90,Belgium,1.493,0.0,4.975000000000001,9.767000000000001,2.488,November 1981,Peoples’ Union
1981,1982,70,Belgium,3.499,4.956,0.875,1.102,-2.915,November 1981,Flemish Bloc
1981,1983,10,Belgium,8.072000000000001,2.546,1.029,2.54,-1.517,November 1981,Ecologists
1981,1983,10,Belgium,0.28,4.482,0.56,2.299,-3.922,November 1981,Live Differently
1981,1983,30,Belgium,4.558,2.849,3.846,12.359000000000002,-23.362,November 1981,Flemish Socialist Party
1981,1983,30,Belgium,3.621,3.621,8.147,12.698,-19.862,November 1981,Francophone Socialist Party
1981,1983,40,Belgium,3.535,1.01,1.01,12.895,36.364,November 1981,Party of Liberty and Progress
1981,1983,40,Belgium,1.758,0.879,0.22,8.568999999999999,25.275,November 1981,Liberal Reformation Party
1981,1983,50,Belgium,7.461,0.0,1.973,19.339,1.544,November 1981,Christian People’s Party
1981,1983,50,Belgium,1.173,3.015,1.34,7.149,8.543000000000001,November 1981,Christian Social Party
1981,1983,90,Belgium,2.664,2.432,4.69,1.711,-12.102,November 1981,Walloon Rally
1981,1983,90,Belgium,4.538,9.503,4.966,2.5,-10.531,November 1981,Francophone Democratic Front of Francophones of Brussels
1981,1983,90,Belgium,1.493,0.0,4.975000000000001,9.767000000000001,2.488,November 1981,Peoples’ Union
1981,1983,70,Belgium,3.499,4.956,0.875,1.102,-2.915,November 1981,Flemish Bloc
1981,1984,10,Belgium,8.072000000000001,2.546,1.029,2.54,-1.517,November 1981,Ecologists
1981,1984,10,Belgium,0.28,4.482,0.56,2.299,-3.922,November 1981,Live Differently
1981,1984,30,Belgium,4.558,2.849,3.846,12.359000000000002,-23.362,November 1981,Flemish Socialist Party
1981,1984,30,Belgium,3.621,3.621,8.147,12.698,-19.862,November 1981,Francophone Socialist Party
1981,1984,40,Belgium,3.535,1.01,1.01,12.895,36.364,November 1981,Party of Liberty and Progress
1981,1984,40,Belgium,1.758,0.879,0.22,8.568999999999999,25.275,November 1981,Liberal Reformation Party
1981,1984,50,Belgium,7.461,0.0,1.973,19.339,1.544,November 1981,Christian People’s Party
1981,1984,50,Belgium,1.173,3.015,1.34,7.149,8.543000000000001,November 1981,Christian Social Party
1981,1984,90,Belgium,2.664,2.432,4.69,1.711,-12.102,November 1981,Walloon Rally
1981,1984,90,Belgium,4.538,9.503,4.966,2.5,-10.531,November 1981,Francophone Democratic Front of Francophones of Brussels
1981,1984,90,Belgium,1.493,0.0,4.975000000000001,9.767000000000001,2.488,November 1981,Peoples’ Union
1981,1984,70,Belgium,3.499,4.956,0.875,1.102,-2.915,November 1981,Flemish Bloc
1985,1985,10,Belgium,8.072000000000001,2.546,1.029,2.514,-1.517,October 1985,Ecologists
1985,1985,10,Belgium,0.28,4.482,0.56,3.739,-3.922,October 1985,Live Differently
1985,1985,30,Belgium,8.245000000000001,4.173,4.726,14.548,-19.155,October 1985,Flemish Socialist Party
1985,1985,30,Belgium,5.096,5.987,1.274,13.761,-14.522,October 1985,Francophone Socialist Party
1985,1985,40,Belgium,3.492,5.0280000000000005,0.419,10.748,15.922,October 1985,Party of Liberty and Progress
1985,1985,40,Belgium,1.378,4.307,1.2919999999999998,10.214,25.151,October 1985,Liberal Reformation Party
1985,1985,50,Belgium,6.164,4.11,2.055,21.293000000000006,14.795,October 1985,Christian People’s Party
1985,1985,50,Belgium,2.455,0.0,2.902,7.952000000000001,13.616,October 1985,Christian Social Party
1985,1985,90,Belgium,18.49,12.635,0.924,1.193,-3.852,October 1985,Francophone Democratic Front of Francophones
1985,1985,90,Belgium,0.606,0.0,0.0,7.877999999999999,14.545,October 1985,Peoples’ Union
1985,1985,70,Belgium,3.499,4.956,0.875,1.408,-2.915,October 1985,Flemish Bloc
1985,1986,10,Belgium,8.072000000000001,2.546,1.029,2.514,-1.517,October 1985,Ecologists
1985,1986,10,Belgium,0.28,4.482,0.56,3.739,-3.922,October 1985,Live Differently
1985,1986,30,Belgium,8.245000000000001,4.173,4.726,14.548,-19.155,October 1985,Flemish Socialist Party
1985,1986,30,Belgium,5.096,5.987,1.274,13.761,-14.522,October 1985,Francophone Socialist Party
1985,1986,40,Belgium,3.492,5.0280000000000005,0.419,10.748,15.922,October 1985,Party of Liberty and Progress
1985,1986,40,Belgium,1.378,4.307,1.2919999999999998,10.214,25.151,October 1985,Liberal Reformation Party
