partyname,yearIndex,parfamName,culture,environ,equality,parfamCount,pervote,rile,staticRile,avgVote,countryname
Finnish Centre,2003,AGR,0.0,7.455,6.0,1,24.694000000000006,-7.636,1.01,24.694000000000006,Finland
Finnish Centre,2007,AGR,1.4069999999999998,4.476,5.8820000000000014,1,23.11,-15.09,1.01,23.11,Finland
Finnish Centre,2011,AGR,4.64,2.9360000000000004,3.788,1,15.76,-16.383,1.01,15.76,Finland
Finnish Centre,2015,AGR,1.304,5.217000000000001,2.609,1,21.096,-4.348,1.01,21.096,Finland
Finnish Centre,2019,AGR,2.008,9.639,6.225000000000001,1,13.755,-21.687,1.01,13.755,Finland
Finnish Christian Union,1970,CHR,0.0,0.0,1.923,1,1.126,78.846,6.13,1.126,Finland
Finnish Christian Union,1972,CHR,0.0,0.0,5.405,1,2.53,35.135,6.13,2.53,Finland
Finnish Christian Union,1975,CHR,0.0,0.0,2.9410000000000003,1,3.295,44.118,6.13,3.295,Finland
Finnish Christian Union,1979,CHR,0.0,0.0,1.961,1,4.776,23.529,6.13,4.776,Finland
Finnish Christian Union,1983,CHR,0.0,5.556,0.926,1,3.034,37.963,6.13,3.034,Finland
Finnish Christian Union,1987,CHR,11.64,1.058,0.0,1,2.577,25.926,6.13,2.577,Finland
Finnish Christian Union,1991,CHR,3.571,10.0,6.4289999999999985,1,3.05,5.0,6.13,3.05,Finland
Finnish Christian Union,1995,CHR,0.0,14.019,4.673,1,2.96,24.299,6.13,2.96,Finland
Finnish Christian Union,1999,CHR,0.0,2.778,4.167,1,4.127,19.444000000000006,6.13,4.127,Finland
Finnish People’s Democratic Union,1945,LEF,0.0,0.0,0.976,1,23.471,-42.927,-23.66,23.471,Finland
Finnish People’s Democratic Union,1948,LEF,0.76,0.0,0.38,1,19.991,12.548,-23.66,19.991,Finland
Finnish People’s Democratic Union,1951,LEF,3.571,0.0,4.464,1,21.589,-52.679,-23.66,21.589,Finland
Finnish People’s Democratic Union,1954,LEF,1.575,0.0,10.236,1,21.587,-33.858000000000004,-23.66,21.587,Finland
Finnish People’s Democratic Union,1958,LEF,1.481,0.0,12.593,1,23.171,-24.444000000000006,-23.66,23.171,Finland
Finnish People’s Democratic Union,1962,LEF,0.0,0.0,2.083,1,22.03,-2.083,-23.66,22.03,Finland
Finnish People’s Democratic Union,1966,LEF,0.0,0.0,7.143,1,21.208,-50.0,-23.66,21.208,Finland
Finnish People’s Democratic Union,1970,LEF,1.911,1.911,14.013,1,16.585,-52.229,-23.66,16.585,Finland
Finnish People’s Democratic Union,1972,LEF,0.0,0.0,10.0,1,17.02,-12.5,-23.66,17.02,Finland
Finnish People’s Democratic Union,1975,LEF,0.0,4.255,10.638,1,18.892,-42.553,-23.66,18.892,Finland
Finnish People’s Democratic Union,1979,LEF,1.02,3.0610000000000004,16.327,1,17.898,-13.265,-23.66,17.898,Finland
Finnish People’s Democratic Union,1983,LEF,2.143,3.571,7.143,1,13.97,-64.286,-23.66,13.97,Finland
Finnish People’s Democratic Union,1987,LEF,15.606,4.545,8.182,1,9.39,-46.515,-23.66,9.39,Finland
Finnish People’s Party,1951,LIB,0.0,0.7190000000000001,4.317,1,5.678,21.583,4.61,5.678,Finland
Finnish People’s Party,1954,LIB,0.0,0.7190000000000001,4.317,1,7.883999999999999,21.583,4.61,7.883999999999999,Finland
Finnish People’s Party,1958,LIB,0.0,0.7190000000000001,4.317,1,5.895,21.583,4.61,5.895,Finland
Finnish People’s Party,1962,LIB,0.0,0.7190000000000001,4.317,1,5.948,21.583,4.61,5.948,Finland
Finnish Rural Party,1970,NAT,0.0,0.752,15.789,1,10.487,30.075,10.25,10.487,Finland
Finnish Rural Party,1972,NAT,0.0,0.0,17.647000000000006,1,9.163,20.588,10.25,9.163,Finland
Finnish Rural Party,1975,NAT,0.0,0.0,20.0,1,3.594,16.0,10.25,3.594,Finland
Finnish Rural Party,1979,NAT,0.0,5.127999999999999,10.255999999999998,1,4.576000000000001,38.462,10.25,4.576000000000001,Finland
Finnish Rural Party,1983,NAT,0.0,6.818000000000001,4.545,1,9.689,-9.091000000000001,10.25,9.689,Finland
Finnish Rural Party,1987,NAT,0.0,13.095,10.714,1,6.317,-23.81,10.25,6.317,Finland
Finnish Rural Party,1991,NAT,0.0,10.28,12.15,1,4.847,13.084,10.25,4.847,Finland
Finnish Rural Party,1995,NAT,0.0,10.28,12.15,1,1.301,13.084,10.25,1.301,Finland
Finnish Smallholders’ Party,1966,NAT,0.0,0.752,15.789,1,1.027,30.075,10.25,1.027,Finland
Finnish Social Democrats,1945,SOC,0.0,0.0,0.0,1,25.08,78.947,-14.0,25.08,Finland
Finnish Social Democrats,1948,SOC,0.0,0.0,4.902,1,26.315,0.98,-14.0,26.315,Finland
Finnish Social Democrats,1951,SOC,0.0,0.0,0.0,1,26.52,9.259,-14.0,26.52,Finland
Finnish Social Democrats,1954,SOC,0.0,0.0,0.0,1,26.246,-38.824,-14.0,26.246,Finland
Finnish Social Democrats,1958,SOC,0.0,0.0,6.077000000000001,1,23.156,-14.917,-14.0,23.156,Finland
Finnish Social Democrats,1962,SOC,0.0,0.0,0.0,1,19.502,-25.0,-14.0,19.502,Finland
Finnish Social Democrats,1966,SOC,0.0,0.0,21.429,1,27.229,-10.714,-14.0,27.229,Finland
Finnish Social Democrats,1970,SOC,0.0,0.0,20.714,1,23.432,-34.357,-14.0,23.432,Finland
Finnish Social Democrats,1972,SOC,0.0,0.0,20.0,1,25.785,-58.0,-14.0,25.785,Finland
Finnish Social Democrats,1975,SOC,2.778,2.778,25.0,1,24.859,-33.333,-14.0,24.859,Finland
Finnish Social Democrats,1979,SOC,2.469,4.938,13.58,1,23.891,-40.12300000000001,-14.0,23.891,Finland
Finnish Social Democrats,1983,SOC,0.0,16.215999999999998,8.107999999999999,1,26.713,43.243,-14.0,26.713,Finland
Finnish Social Democrats,1987,SOC,0.0,7.792000000000002,0.0,1,24.143,-45.455,-14.0,24.143,Finland
Finnish Social Democrats,1991,SOC,2.353,12.941,0.0,1,22.124,1.176,-14.0,22.124,Finland
Finnish Social Democrats,1995,SOC,1.961,5.8820000000000014,31.373,1,28.251,-13.725,-14.0,28.251,Finland
Finnish Social Democrats,1999,SOC,0.0,2.74,8.219,1,22.86,-1.37,-14.0,22.86,Finland
Finnish Social Democrats,2003,SOC,6.186,4.6389999999999985,6.701000000000001,1,24.473000000000006,-24.742,-14.0,24.473000000000006,Finland
Finnish Social Democrats,2007,SOC,2.261,4.523,5.025,1,21.44,-36.432,-14.0,21.44,Finland
Finnish Social Democrats,2011,SOC,0.35,0.7010000000000001,3.853,1,19.103,-11.384,-14.0,19.103,Finland
Finnish Social Democrats,2015,SOC,2.016,3.2260000000000004,10.484000000000002,1,16.51,-27.016,-14.0,16.51,Finland
Finnish Social Democrats,2019,SOC,2.05,12.136,8.366,1,17.732,-23.413,-14.0,17.732,Finland
Green Union,1983,ECO,3.96,39.604,0.0,1,1.411,-38.614,-13.65,1.411,Finland
Green Union,1987,ECO,3.96,39.604,0.0,1,4.027,-38.614,-13.65,4.027,Finland
Green Union,1991,ECO,3.96,39.604,0.0,1,6.82,-38.614,-13.65,6.82,Finland
Green Union,1995,ECO,0.0,22.388,22.388,1,6.516,-13.433,-13.65,6.516,Finland
Green Union,1999,ECO,1.953,24.609,8.594,1,7.27,-6.25,-13.65,7.27,Finland
Green Union,2003,ECO,6.818000000000001,25.284,4.261,1,8.008000000000001,-33.523,-13.65,8.008000000000001,Finland
Green Union,2007,ECO,2.059,20.588,12.059,1,8.46,-21.471,-13.65,8.46,Finland
Green Union,2011,ECO,1.621,14.425,7.6179999999999986,1,7.252000000000002,-27.715,-13.65,7.252000000000002,Finland
Green Union,2015,ECO,0.36,23.022,12.95,1,8.526,-37.05,-13.65,8.526,Finland
Green Union,2019,ECO,0.0,17.617,10.622,1,11.493,-38.601,-13.65,11.493,Finland
Left Wing Alliance,1991,LEF,0.0,19.643,5.357,1,10.075,-30.357,-23.66,10.075,Finland
Left Wing Alliance,1995,LEF,8.511000000000001,2.128,14.894,1,11.16,-14.894,-23.66,11.16,Finland
Left Wing Alliance,1999,LEF,0.763,3.3080000000000003,11.959,1,10.878,-38.168,-23.66,10.878,Finland
Left Wing Alliance,2003,LEF,0.0,2.7030000000000003,2.7030000000000003,1,9.927999999999999,-45.94600000000001,-23.66,9.927999999999999,Finland
Left Wing Alliance,2007,LEF,5.641,5.641,14.103,1,8.82,-42.051,-23.66,8.82,Finland
Left Wing Alliance,2011,LEF,2.326,3.488,11.628,1,8.132,-44.767,-23.66,8.132,Finland
Left Wing Alliance,2015,LEF,8.556000000000001,8.556000000000001,9.447000000000001,1,7.1320000000000014,-42.78100000000001,-23.66,7.1320000000000014,Finland
Left Wing Alliance,2019,LEF,1.761,12.675999999999998,15.845,1,8.171,-41.021,-23.66,8.171,Finland
Liberal People’s Party,1966,LIB,0.0,0.7190000000000001,4.317,1,6.466,21.583,4.61,6.466,Finland
Liberal People’s Party,1970,LIB,0.0,10.204,6.122000000000001,1,5.948,22.449,4.61,5.948,Finland
Liberal People’s Party,1972,LIB,0.0,8.602,5.061,1,5.157,8.224,4.61,5.157,Finland
Liberal People’s Party,1975,LIB,0.0,8.602,5.061,1,4.347,8.224,4.61,4.347,Finland
Liberal People’s Party,1979,LIB,0.0,7.0,4.0,1,3.682,-6.0,4.61,3.682,Finland
Liberal People’s Party,1991,LIB,0.0,7.0,4.0,1,0.778,-6.0,4.61,0.778,Finland
Movement Now,2019,LIB,0.0,16.667,2.222,1,2.253,-32.222,4.61,2.253,Finland
National Coalition,1945,CON,0.0,0.0,1.471,1,15.038,4.412,11.64,15.038,Finland
National Coalition,1948,CON,0.0,0.0,5.8820000000000014,1,17.041,-7.563,11.64,17.041,Finland
National Coalition,1951,CON,3.077,0.0,4.615,1,14.565,29.231,11.64,14.565,Finland
National Coalition,1954,CON,0.0,0.0,5.405,1,12.798,-10.811,11.64,12.798,Finland
National Coalition,1958,CON,0.0,0.0,0.0,1,15.281,-44.0,11.64,15.281,Finland
National Coalition,1962,CON,0.0,0.0,5.455,1,14.646,18.182,11.64,14.646,Finland
National Coalition,1966,CON,2.66,1.064,6.451000000000001,1,13.794,12.814,11.64,13.794,Finland
National Coalition,1970,CON,5.319,2.128,7.447,1,18.045,7.447,11.64,18.045,Finland
National Coalition,1972,CON,0.0,0.0,25.532,1,17.589000000000002,38.298,11.64,17.589000000000002,Finland
National Coalition,1975,CON,0.0,0.0,12.765999999999998,1,18.37,2.482,11.64,18.37,Finland
National Coalition,1979,CON,0.0,0.0,0.0,1,21.654,-33.333,11.64,21.654,Finland
National Coalition,1983,CON,0.0,16.667,0.0,1,22.119,-16.667,11.64,22.119,Finland
National Coalition,1987,CON,0.0,10.638,0.0,1,23.132,-30.496,11.64,23.132,Finland
National Coalition,1991,CON,0.0,10.448,1.493,1,19.314,-4.478,11.64,19.314,Finland
National Coalition,1995,CON,3.509,3.509,12.865,1,17.894000000000005,14.62,11.64,17.894000000000005,Finland
National Coalition,1999,CON,0.0,1.786,5.357,1,21.03,29.464,11.64,21.03,Finland
National Coalition,2003,CON,0.0,5.366000000000001,0.0,1,18.551,9.756,11.64,18.551,Finland
National Coalition,2007,CON,0.0,6.667000000000002,6.667000000000002,1,22.26,-20.556,11.64,22.26,Finland
National Coalition,2011,CON,0.0,5.25,2.0,1,20.382,13.75,11.64,20.382,Finland
National Coalition,2015,CON,0.0,8.078,1.114,1,18.198,-12.535,11.64,18.198,Finland
National Coalition,2019,CON,2.0,10.8,6.8,1,17.000999999999998,1.2,11.64,17.000999999999998,Finland
National Progressive Party,1945,LIB,0.0,0.7190000000000001,4.317,1,5.174,21.583,4.61,5.174,Finland
National Progressive Party,1948,LIB,0.0,0.7190000000000001,4.317,1,3.907,21.583,4.61,3.907,Finland
Social Democratic League of Workers and Smallholders,1958,SOC,0.0,0.0,6.897,1,1.746,40.517,-14.0,1.746,Finland
Social Democratic League of Workers and Smallholders,1962,SOC,0.0,0.0,6.897,1,4.3610000000000015,40.517,-14.0,4.3610000000000015,Finland
Social Democratic League of Workers and Smallholders,1966,SOC,0.0,0.0,6.897,1,2.585,40.517,-14.0,2.585,Finland
Swedish People’s Party,1945,ETH,0.0,0.0,4.762,1,8.378,4.167,-9.04,8.378,Finland
Swedish People’s Party,1948,ETH,0.0,0.0,4.255,1,7.737,21.277,-9.04,7.737,Finland
Swedish People’s Party,1951,ETH,1.724,0.0,8.621,1,7.567,10.345,-9.04,7.567,Finland
Swedish People’s Party,1954,ETH,2.469,0.0,12.345999999999998,1,6.978,1.235,-9.04,6.978,Finland
Swedish People’s Party,1958,ETH,4.348,0.0,8.696,1,6.732,0.87,-9.04,6.732,Finland
Swedish People’s Party,1962,ETH,1.527,0.0,9.16,1,6.414,7.633999999999999,-9.04,6.414,Finland
Swedish People’s Party,1966,ETH,0.0,0.0,4.878,1,5.978,-53.659,-9.04,5.978,Finland
Swedish People’s Party,1970,ETH,0.0,3.1910000000000003,8.113,1,5.6960000000000015,-41.014,-9.04,5.6960000000000015,Finland
Swedish People’s Party,1972,ETH,0.0,6.382999999999999,11.348,1,5.356,-28.369,-9.04,5.356,Finland
Swedish People’s Party,1975,ETH,0.0,7.462999999999999,8.955,1,5.007,-14.179,-9.04,5.007,Finland
Swedish People’s Party,1979,ETH,0.0,3.939,7.576000000000001,1,4.55,6.364,-9.04,4.55,Finland
Swedish People’s Party,1983,ETH,0.0,6.593,8.791,1,4.9289999999999985,6.593,-9.04,4.9289999999999985,Finland
Swedish People’s Party,1987,ETH,0.0,7.382999999999999,0.0,1,5.625,-29.53,-9.04,5.625,Finland
Swedish People’s Party,1991,ETH,0.0,19.231,2.3080000000000003,1,5.826000000000001,-7.692,-9.04,5.826000000000001,Finland
Swedish People’s Party,1995,ETH,0.0,4.663,11.399,1,5.494,4.145,-9.04,5.494,Finland
Swedish People’s Party,1999,ETH,0.0,7.257999999999999,10.484000000000002,1,5.51,14.515999999999998,-9.04,5.51,Finland
Swedish People’s Party,2003,ETH,0.0,13.402,3.4360000000000004,1,4.614,-19.931,-9.04,4.614,Finland
Swedish People’s Party,2007,ETH,4.717000000000001,7.5470000000000015,6.604,1,4.97,-25.472,-9.04,4.97,Finland
Swedish People’s Party,2011,ETH,2.924,4.0939999999999985,3.509,1,4.279,-23.392,-9.04,4.279,Finland
Swedish People’s Party,2015,ETH,1.272,6.616000000000001,4.58,1,4.878,-20.865,-9.04,4.878,Finland
Swedish People’s Party,2019,ETH,1.826,5.8820000000000014,6.491000000000001,1,4.909,-14.199000000000002,-9.04,4.909,Finland
True Finns,1999,NAT,0.0,5.8820000000000014,2.674,1,0.99,-5.8820000000000014,10.25,0.99,Finland
True Finns,2003,NAT,0.0,5.8820000000000014,2.674,1,1.569,-5.8820000000000014,10.25,1.569,Finland
True Finns,2007,NAT,0.0,2.9160000000000004,7.7189999999999985,1,4.05,-6.518,10.25,4.05,Finland
True Finns,2011,NAT,0.27,1.011,4.248,1,19.053,0.472,10.25,19.053,Finland
True Finns,2015,NAT,0.721,0.7759999999999999,4.271,1,17.654,-4.936,10.25,17.654,Finland
True Finns,2019,NAT,1.112,5.255,4.948,1,17.483,-13.809,10.25,17.483,Finland
Young Finnish Party,1995,LIB,0.0,0.0,3.774,1,2.807,15.094,4.61,2.807,Finland
