partyname,yearIndex,parfamName,culture,environ,equality,parfamCount,pervote,rile,staticRile,avgVote,countryname
Labour Party,2007,SOC,5.011,3.714,5.414,1,10.126,-18.837,-14.0,10.126,Ireland
Labour Party,2011,SOC,3.275,4.181,4.181,1,19.447,-10.592,-14.0,19.447,Ireland
Labour Party,2016,SOC,2.9930000000000003,4.925,2.93,1,6.606,-27.805,-14.0,6.606,Ireland
Party of the Land,1948,AGR,0.0,0.0,0.0,1,5.577000000000001,-6.667000000000002,1.01,5.577000000000001,Ireland
Party of the Land,1951,AGR,0.0,0.0,0.0,1,2.919,-3.333,1.01,2.919,Ireland
Party of the Land,1954,AGR,0.0,0.0,0.0,1,3.825,0.0,1.01,3.825,Ireland
Party of the Land,1957,AGR,0.0,0.0,0.0,1,2.356,0.0,1.01,2.356,Ireland
Party of the Land,1961,AGR,0.0,0.0,0.0,1,1.514,0.0,1.01,1.514,Ireland
People Before Profit Alliance,2016,LEF,3.274,6.845,8.631,1,1.977,-47.917,-23.66,1.977,Ireland
Progressive Democrats,1987,LIB,0.0,2.509,3.2260000000000004,1,11.849,7.885,4.61,11.849,Ireland
Progressive Democrats,1989,LIB,0.0,5.417000000000002,5.832999999999998,1,5.4929999999999986,-2.917,4.61,5.4929999999999986,Ireland
Progressive Democrats,1992,LIB,3.614,6.024,4.819,1,4.684,19.277,4.61,4.684,Ireland
Progressive Democrats,1997,LIB,1.92,3.978,4.527,1,4.682,19.616,4.61,4.682,Ireland
Progressive Democrats,2002,LIB,2.092,9.085,1.973,1,3.963,-9.982000000000001,4.61,3.963,Ireland
Progressive Democrats,2007,LIB,5.182,2.303,1.919,1,2.73,-6.862,4.61,2.73,Ireland
Republican Party,1948,NAT,7.843,0.0,3.922,1,13.21,-3.922,10.25,13.21,Ireland
Republican Party,1951,NAT,7.843,0.0,3.922,1,4.0710000000000015,-3.922,10.25,4.0710000000000015,Ireland
Republican Party,1954,NAT,7.843,0.0,3.922,1,3.089,-3.922,10.25,3.089,Ireland
Republican Party,1957,NAT,7.843,0.0,3.922,1,1.681,-3.922,10.25,1.681,Ireland
Republican Party,1961,NAT,7.843,0.0,3.922,1,1.127,-3.922,10.25,1.127,Ireland
Republican Party,1965,NAT,7.843,0.0,3.922,1,0.752,-3.922,10.25,0.752,Ireland
Social Democrats,2016,SOC,3.888,4.982,6.561,1,3.005,-32.806999999999995,-14.0,3.005,Ireland
Socialist Party,2011,LEF,0.0,0.0,0.0,1,0.0,-16.901,-23.66,0.0,Ireland
Soldiers of Destiny,1948,CON,0.0,0.0,4.1,1,41.854,-11.6,11.64,41.854,Ireland
Soldiers of Destiny,1951,CON,5.7,0.0,0.0,1,46.277,-6.5,11.64,46.277,Ireland
Soldiers of Destiny,1954,CON,0.6,0.0,2.4,1,43.361,19.8,11.64,43.361,Ireland
Soldiers of Destiny,1957,CON,0.0,0.0,0.0,1,48.328,30.3,11.64,48.328,Ireland
Soldiers of Destiny,1961,CON,0.0,0.0,0.0,1,43.827,33.3,11.64,43.827,Ireland
Soldiers of Destiny,1965,CON,0.0,0.0,0.0,1,47.674,-0.5,11.64,47.674,Ireland
Soldiers of Destiny,1969,CON,1.7,0.0,0.0,1,45.66,34.5,11.64,45.66,Ireland
Soldiers of Destiny,1973,CON,0.0,0.0,4.8,1,46.243,57.1,11.64,46.243,Ireland
Soldiers of Destiny,1977,CON,0.6,0.6,2.7,1,50.63,-4.2,11.64,50.63,Ireland
Soldiers of Destiny,1981,CON,2.3,2.9,5.3,1,45.257,-1.4,11.64,45.257,Ireland
Soldiers of Destiny,1982,CON,7.5470000000000015,0.0,3.774,2,92.462,-19.0945,11.64,46.231,Ireland
Soldiers of Destiny,1987,CON,6.25,2.188,1.25,1,44.146,-2.969,11.64,44.146,Ireland
Soldiers of Destiny,1989,CON,6.975000000000001,7.971,1.721,1,44.149,-8.424,11.64,44.149,Ireland
Soldiers of Destiny,1992,CON,3.977,2.273,4.545,1,39.113,-3.409,11.64,39.113,Ireland
Soldiers of Destiny,1997,CON,2.955,7.433,5.355,1,39.334,4.801,11.64,39.334,Ireland
Soldiers of Destiny,2002,CON,7.112,4.082,3.587,1,41.485,-6.246,11.64,41.485,Ireland
Soldiers of Destiny,2007,CON,6.809,2.814,1.3159999999999998,1,41.56100000000001,-9.759,11.64,41.56100000000001,Ireland
Soldiers of Destiny,2011,CON,1.994,0.307,0.613,1,17.445999999999998,2.914,11.64,17.445999999999998,Ireland
Soldiers of Destiny,2016,CON,1.835,1.886,3.466,1,24.35,-26.758000000000006,11.64,24.35,Ireland
United Left Alliance,2011,LEF,0.0,5.155,1.031,1,2.7,-30.928,-23.66,2.7,Ireland
We Ourselves,1997,SIP,4.963,1.82,15.219,1,2.55,-26.137,3.36,2.55,Ireland
We Ourselves,2002,SIP,4.963,1.82,15.219,1,6.5139999999999985,-26.137,3.36,6.5139999999999985,Ireland
We Ourselves,2007,SIP,2.688,0.8959999999999999,8.124,1,6.942,-12.664,3.36,6.942,Ireland
We Ourselves,2011,SIP,0.8200000000000001,0.6559999999999999,7.049,1,9.94,-13.607,3.36,9.94,Ireland
We Ourselves,2016,SIP,1.275,3.4760000000000004,7.879,1,13.845999999999998,-12.514,3.36,13.845999999999998,Ireland
Workers and Unemployment Action,2016,LEF,0.0,2.362,16.535,1,0.349,-18.11,-23.66,0.349,Ireland
Workers’ Party,1981,LEF,8.939,1.955,10.056,1,1.72,-37.43,-23.66,1.72,Ireland
Workers’ Party,1982,LEF,17.878,3.91,20.112,2,5.428,-37.43,-23.66,2.714,Ireland
Workers’ Party,1987,LEF,7.422999999999999,4.202,7.7029999999999985,1,3.785,-28.011,-23.66,3.785,Ireland
Workers’ Party,1989,LEF,5.857,4.246,6.296,1,4.965,-32.357,-23.66,4.965,Ireland
