partyname,yearIndex,parfamName,culture,environ,equality,parfamCount,pervote,rile,staticRile,avgVote,countryname
Social Democratic Party of Germany,1983,SOC,1.6880000000000002,9.283,6.751,1,38.176,-7.172999999999999,-14.0,38.176,Germany
Social Democratic Party of Germany,1987,SOC,2.135,8.185,9.253,1,37.039,-13.879,-14.0,37.039,Germany
Social Democratic Party of Germany,1990,SOC,0.38,22.814,5.7029999999999985,1,33.46,-31.179,-14.0,33.46,Germany
Social Democratic Party of Germany,1994,SOC,2.64,15.512,6.601,1,36.387,-18.152,-14.0,36.387,Germany
Social Democratic Party of Germany,1998,SOC,3.2060000000000004,3.006,5.711,1,40.929,-1.6030000000000002,-14.0,40.929,Germany
Social Democratic Party of Germany,2002,SOC,2.547,1.615,4.2860000000000005,1,38.521,4.099,-14.0,38.521,Germany
Social Democratic Party of Germany,2005,SOC,2.948,4.308,11.111,1,34.247,-2.154,-14.0,34.247,Germany
Social Democratic Party of Germany,2009,SOC,2.627,5.254,13.27,1,23.035,-18.297,-14.0,23.035,Germany
Social Democratic Party of Germany,2013,SOC,1.863,4.348,9.351,1,25.7,-23.568,-14.0,25.7,Germany
Social Democratic Party of Germany,2017,SOC,3.138,2.949,9.301,1,20.508000000000006,-21.437,-14.0,20.508000000000006,Germany
South Schleswig Voters’ Union,1949,ETH,0.0,0.0,5.263,1,0.318,31.579,-9.04,0.318,Germany
The Greens,1983,ECO,4.268,15.854,6.707000000000002,1,5.566,-24.39,-13.65,5.566,Germany
The Greens,1987,ECO,0.8130000000000001,16.057000000000002,5.894,1,8.256,-22.967,-13.65,8.256,Germany
The Left,2009,LEF,2.524,5.529,19.231,1,11.888,-24.519,-23.66,11.888,Germany
The Left,2013,LEF,2.184,5.057,14.361,1,8.6,-34.547,-23.66,8.6,Germany
The Left,2017,LEF,1.269,3.275,20.284,1,9.238,-41.914,-23.66,9.238,Germany
The Left. Party of Democratic Socialism,2005,LEF,2.094,6.457000000000002,12.565,1,8.709,-31.239,-23.66,8.709,Germany
