partyname,yearIndex,parfamName,culture,environ,equality,parfamCount,pervote,rile,staticRile,avgVote,countryname
Party of Civic Understanding,1998,LIB,4.795,2.968,1.826,1,8.017999999999999,-6.393,4.61,8.017999999999999,Slovakia
Party of the Democratic Left,1990,SOC,6.917999999999998,7.5470000000000015,5.0310000000000015,1,13.35,-16.352,-14.0,13.35,Slovakia
Party of the Democratic Left,1992,SOC,3.5210000000000004,2.113,4.225,1,14.702,1.408,-14.0,14.702,Slovakia
Party of the Democratic Left,1998,SOC,4.706,3.406,5.077,1,14.662,-6.254,-14.0,14.662,Slovakia
Party of the Democratic Left,2002,SOC,3.03,3.497,3.497,1,1.362,-10.49,-14.0,1.362,Slovakia
Party of the Hungarian Coalition,1998,ETH,2.652,3.588,3.588,1,9.128,-7.176,-9.04,9.128,Slovakia
Party of the Hungarian Coalition,2002,ETH,0.604,2.719,4.532,1,11.167,-0.604,-9.04,11.167,Slovakia
Party of the Hungarian Coalition,2006,ETH,2.513,5.566,4.578,1,11.685,-7.271,-9.04,11.685,Slovakia
Public Against Violence,1990,LIB,5.676,12.162,2.432,1,29.35,-7.027,4.61,29.35,Slovakia
Slovak Democratic Coalition,1998,CHR,6.024,1.371,2.742,1,26.331,5.191,6.13,26.331,Slovakia
Slovak Democratic and Christian Union,2002,CHR,0.963,0.0,1.651,1,15.094,37.276,6.13,15.094,Slovakia
Slovak Democratic and Christian Union - Democartic Party,2006,CHR,3.762,1.149,1.463,1,18.358,-1.254,6.13,18.358,Slovakia
Slovak Democratic and Christian Union - Democartic Party,2010,CHR,3.687,3.687,2.212,1,15.42,-3.54,6.13,15.42,Slovakia
Slovak Democratic and Christian Union - Democartic Party,2012,CHR,6.237,2.7030000000000003,4.99,1,6.099,6.029,6.13,6.099,Slovakia
Slovak National Party,1990,NAT,1.961,0.0,1.961,1,13.94,39.216,10.25,13.94,Slovakia
Slovak National Party,1992,NAT,1.6130000000000002,4.301,0.269,1,7.934,3.495,10.25,7.934,Slovakia
Slovak National Party,1994,NAT,4.622,4.468,0.924,1,5.403,-1.541,10.25,5.403,Slovakia
Slovak National Party,1998,NAT,7.921,1.238,2.351,1,9.075,13.861,10.25,9.075,Slovakia
Slovak National Party,2006,NAT,5.9620000000000015,3.523,4.246,1,11.733,7.587999999999999,10.25,11.733,Slovakia
Slovak National Party,2010,NAT,3.373,6.0710000000000015,2.024,1,5.08,13.659,10.25,5.08,Slovakia
Slovak National Party,2012,NAT,5.607,2.804,0.935,1,4.55,15.421,10.25,4.55,Slovakia
Slovak National Party,2016,NAT,7.712999999999999,5.51,2.479,1,8.642999999999999,12.948,10.25,8.642999999999999,Slovakia
We Are Family,2016,NAT,1.639,5.855,1.874,1,6.629,2.108,10.25,6.629,Slovakia
Workers’ Association of Slovakia,1994,LEF,0.0,0.0,4.965,1,7.349,-12.057,-23.66,7.349,Slovakia
