partyname,yearIndex,parfamName,culture,environ,equality,parfamCount,pervote,rile,staticRile,avgVote,countryname
Estonian Center Party,2015,LIB,5.36,4.5939999999999985,4.5939999999999985,1,24.812,-21.746,4.61,24.812,Estonia
Estonian Greens,2007,ECO,0.909,17.273,1.364,1,7.1400000000000015,-14.545,-13.65,7.1400000000000015,Estonia
Estonian Greens,2011,ECO,7.225000000000001,8.960000000000003,1.734,1,3.795,-5.78,-13.65,3.795,Estonia
Estonian National Independence Party,1992,CON,4.5939999999999985,7.774,0.0,1,8.786,14.488,11.64,8.786,Estonia
Estonian People’s Union,2003,AGR,0.8370000000000001,0.0,7.95,1,13.027,5.439,1.01,13.027,Estonia
Estonian People’s Union,2007,AGR,5.0360000000000005,5.755,10.072,1,7.13,-9.353,1.01,7.13,Estonia
Estonian People’s Union,2011,AGR,7.57,6.7730000000000015,2.789,1,2.1180000000000003,0.0,1.01,2.1180000000000003,Estonia
Estonian Reform Party,1995,LIB,1.818,1.818,0.0,1,16.188,12.727,4.61,16.188,Estonia
Estonian Reform Party,1999,LIB,0.0,0.0,7.0310000000000015,1,15.919,8.594,4.61,15.919,Estonia
Estonian Reform Party,2003,LIB,7.782,4.28,3.502,1,17.711,3.891,4.61,17.711,Estonia
Estonian Reform Party,2007,LIB,7.317,5.401,0.6970000000000001,1,27.82,7.143,4.61,27.82,Estonia
Estonian Reform Party,2011,LIB,10.816,4.898,1.02,1,28.559,3.0610000000000004,4.61,28.559,Estonia
Estonian Reform Party,2015,LIB,9.381,5.556,1.093,1,27.688,0.546,4.61,27.688,Estonia
Estonian Rural People’s Party,1999,AGR,3.165,0.633,1.899,1,7.27,-12.658,1.01,7.27,Estonia
Estonian Social Democratic Party,1992,SOC,1.977,3.39,6.215,1,0.0,-12.147,-14.0,0.0,Estonia
Estonian United People’s Party,1999,ETH,2.564,0.0,5.127999999999999,1,6.13,-24.359,-9.04,6.13,Estonia
Free Party,2015,CON,3.935,1.764,2.5780000000000003,1,8.687999999999999,-7.327000000000001,11.64,8.687999999999999,Estonia
National Coalition Pro Patria,1992,CON,5.866000000000001,1.3969999999999998,0.279,1,22.003,1.955,11.64,22.003,Estonia
People’s Party Moderates,1999,SOC,1.198,2.994,1.198,1,15.205,-10.18,-14.0,15.205,Estonia
People’s Party Moderates,2003,SOC,3.268,5.8820000000000014,5.229,1,7.0360000000000005,-1.307,-14.0,7.0360000000000005,Estonia
Pro Patria Union,1999,CON,0.0,0.0,1.235,1,16.09,22.222,11.64,16.09,Estonia
Pro Patria Union,2003,CON,0.0,0.0,0.0,1,7.3,24.468000000000004,11.64,7.3,Estonia
Pro Patria and Res Publica Union,2007,CON,3.169,2.641,2.113,1,17.87,5.81,11.64,17.87,Estonia
Pro Patria and Res Publica Union,2011,CON,4.338,4.338,0.868,1,20.521,3.254,11.64,20.521,Estonia
Pro Patria and Res Publica Union,2015,CON,7.315,2.202,2.415,1,13.7,9.304,11.64,13.7,Estonia
Republican and Conservative People’s Party ‘Right-wingers',1995,CON,5.176,9.294,0.0,1,5.003,5.765,11.64,5.003,Estonia
Social Democratic Party,2007,SOC,10.35,4.895,4.336,1,10.06,-9.231,-14.0,10.06,Estonia
Social Democratic Party,2011,SOC,7.916,5.977,5.17,1,17.093,-8.238999999999999,-14.0,17.093,Estonia
Social Democratic Party,2015,SOC,4.995,3.932,4.57,1,15.186,-11.69,-14.0,15.186,Estonia
Union for the Republic,2003,CON,0.0,0.585,4.0939999999999985,1,24.615,-1.754,11.64,24.615,Estonia
