partyname,yearIndex,parfamName,culture,environ,equality,parfamCount,pervote,rile,staticRile,avgVote,countryname
Francophone Democratic Front of Francophones of Brussels,1965,ETH,0.0,1.376,1.376,1,1.331,0.459,-9.04,1.331,Belgium
Francophone Democratic Front of Francophones of Brussels,1968,ETH,0.0,1.376,1.376,1,2.516,0.459,-9.04,2.516,Belgium
Francophone Democratic Front of Francophones of Brussels,1971,ETH,1.024,8.02,1.024,1,4.541,3.4130000000000003,-9.04,4.541,Belgium
Francophone Democratic Front of Francophones of Brussels,1974,ETH,1.198,5.749000000000001,3.234,1,3.81,-11.737,-9.04,3.81,Belgium
Francophone Democratic Front of Francophones of Brussels,1977,ETH,4.762,6.916,2.494,1,4.257,-0.68,-9.04,4.257,Belgium
Francophone Democratic Front of Francophones of Brussels,1978,ETH,0.846,2.398,3.385,1,4.25,-0.987,-9.04,4.25,Belgium
Francophone Democratic Front of Francophones of Brussels,1981,ETH,9.503,4.538,4.966,1,2.5,-10.531,-9.04,2.5,Belgium
Francophone Socialist Party,1978,SOC,1.793,3.713,7.297999999999999,1,13.011,0.512,-14.0,13.011,Belgium
Francophone Socialist Party,1981,SOC,3.621,3.621,8.147,1,12.698,-19.862,-14.0,12.698,Belgium
Francophone Socialist Party,1985,SOC,5.987,5.096,1.274,1,13.761,-14.522,-14.0,13.761,Belgium
Francophone Socialist Party,1987,SOC,7.815,3.908,1.954,1,15.655,-13.677,-14.0,15.655,Belgium
Francophone Socialist Party,1991,SOC,2.32,4.51,3.415,1,13.489,-9.601,-14.0,13.489,Belgium
Francophone Socialist Party,1995,SOC,1.239,4.225,4.507,1,11.871,-22.986,-14.0,11.871,Belgium
Francophone Socialist Party,1999,SOC,0.181,2.629,6.437,1,10.165,-14.869000000000002,-14.0,10.165,Belgium
Francophone Socialist Party,2003,SOC,1.235,0.772,14.815,1,13.024,-25.309,-14.0,13.024,Belgium
Francophone Socialist Party,2007,SOC,1.254,2.549,12.349,1,10.864,-32.261,-14.0,10.864,Belgium
Francophone Socialist Party,2010,SOC,1.475,2.19,10.684,1,13.704,-26.688,-14.0,13.704,Belgium
Green!,2007,ECO,0.03,9.787,7.715,1,3.985,-3.753,-13.65,3.985,Belgium
Green!,2010,ECO,0.0,3.972,12.167,1,4.381,-0.855,-13.65,4.381,Belgium
Green!,2014,ECO,5.602,8.654,15.494000000000002,1,5.322,-18.063,-13.65,5.322,Belgium
Green!,2019,ECO,2.162,8.048,15.697,1,6.103,-21.849,-13.65,6.103,Belgium
Humanist Democratic Centre,2003,CHR,4.22,5.803,5.877999999999999,1,5.472,-12.133,6.13,5.472,Belgium
Humanist Democratic Centre,2007,CHR,0.638,3.169,5.621,1,6.057,-26.769,6.13,6.057,Belgium
Humanist Democratic Centre,2010,CHR,0.162,1.604,8.092,1,5.522,-24.555,6.13,5.522,Belgium
Liberal Democratic and Pluralist Party,1974,LIB,0.0,2.439,2.439,1,1.27,7.317,4.61,1.27,Belgium
Liberal Party,1946,LIB,0.0,0.0,5.8,1,9.24,15.3,4.61,9.24,Belgium
Liberal Party,1949,LIB,0.0,0.0,3.0,1,15.249,31.8,4.61,15.249,Belgium
Liberal Party,1950,LIB,2.3,0.0,1.2,1,11.61,21.7,4.61,11.61,Belgium
Liberal Party,1954,LIB,0.4,0.4,0.0,1,12.63,38.8,4.61,12.63,Belgium
Liberal Party,1958,LIB,0.262,0.524,5.759,1,11.47,4.712,4.61,11.47,Belgium
Liberal Party,1977,LIB,3.67,4.587,3.67,1,1.131,12.844,4.61,1.131,Belgium
Liberal Party,1978,LIB,5.556,1.852,3.704,1,0.762,1.852,4.61,0.762,Belgium
Liberal Reformation Party,1981,LIB,0.879,1.758,0.22,1,8.568999999999999,25.275,4.61,8.568999999999999,Belgium
Liberal Reformation Party,1985,LIB,4.307,1.378,1.2919999999999998,1,10.214,25.151,4.61,10.214,Belgium
Liberal Reformation Party,1987,LIB,5.8,1.7619999999999998,1.028,1,9.41,4.772,4.61,9.41,Belgium
Liberal Reformation Party,1991,LIB,2.522,8.27,0.762,1,8.141,-2.346,4.61,8.141,Belgium
Liberal Reformation Party - Francophone Democratic Front,1995,LIB,4.921,3.333,1.27,1,10.264,-4.127,4.61,10.264,Belgium
Liberal Reformation Party - Francophone Democratic Front - Citizens’ Movement for Change,1999,LIB,1.601,1.868,1.935,1,10.14,-7.8050000000000015,4.61,10.14,Belgium
List Dedecker,2007,LIB,0.0,5.612,2.806,1,4.027,33.782,4.61,4.027,Belgium
List Dedecker,2010,LIB,0.0,0.0,4.878,1,2.307,41.463,4.61,2.307,Belgium
Live Differently,1981,ECO,4.482,0.28,0.56,1,2.299,-3.922,-13.65,2.299,Belgium
Live Differently,1985,ECO,4.482,0.28,0.56,1,3.739,-3.922,-13.65,3.739,Belgium
Live Differently,1987,ECO,4.482,0.28,0.56,1,4.4830000000000005,-3.922,-13.65,4.4830000000000005,Belgium
Live Differently,1991,ECO,4.482,0.28,0.56,1,4.8610000000000015,-3.922,-13.65,4.8610000000000015,Belgium
Live Differently,1995,ECO,4.462,0.525,0.787,1,4.431,-2.887,-13.65,4.431,Belgium
Live Differently,1999,ECO,3.132,11.511,3.72,1,6.991000000000001,-16.68,-13.65,6.991000000000001,Belgium
Live Differently,2003,ECO,0.0,12.065,5.521,1,2.47,-21.575,-13.65,2.47,Belgium
New Flemish Alliance,2003,ETH,0.0,3.636,0.909,1,3.064,-7.576000000000001,-9.04,3.064,Belgium
New Flemish Alliance,2007,ETH,0.097,5.502000000000002,4.826000000000001,1,3.702,27.51,-9.04,3.702,Belgium
New Flemish Alliance,2010,ETH,0.0,0.294,3.309,1,17.398,11.691,-9.04,17.398,Belgium
New Flemish Alliance,2014,ETH,4.98,2.49,4.868,1,20.259,8.584,-9.04,20.259,Belgium
New Flemish Alliance,2019,ETH,2.8680000000000003,4.178,7.79,1,16.028,4.78,-9.04,16.028,Belgium
Open Flemish Liberals and Democrats,2007,LIB,0.0,0.755,9.462,1,11.83,13.488,4.61,11.83,Belgium
Open Flemish Liberals and Democrats,2010,LIB,0.0,0.9359999999999999,5.926,1,8.639,12.726,4.61,8.639,Belgium
Open Flemish Liberals and Democrats,2014,LIB,2.6010000000000004,0.8390000000000001,8.641,1,9.631,-3.859,4.61,9.631,Belgium
Open Flemish Liberals and Democrats,2019,LIB,2.182,2.494,8.727,1,8.544,-8.0,4.61,8.544,Belgium
Party of Liberty and Progress,1961,LIB,0.0,0.0,3.797,1,12.334,17.722,4.61,12.334,Belgium
Party of Liberty and Progress,1965,LIB,0.302,0.604,0.906,1,21.615,8.308,4.61,21.615,Belgium
Party of Liberty and Progress,1968,LIB,1.6909999999999998,0.0,1.268,1,20.879,27.696,4.61,20.879,Belgium
Party of Liberty and Progress,1971,LIB,15.702,9.918000000000003,9.918000000000003,2,15.140999999999998,-3.099,4.61,7.570499999999999,Belgium
Party of Liberty and Progress,1974,LIB,7.407,1.852,5.725,2,15.191,11.1165,4.61,7.5955,Belgium
Party of Liberty and Progress,1977,LIB,5.2189999999999985,5.6370000000000005,0.626,1,8.538,14.405,4.61,8.538,Belgium
Party of Liberty and Progress,1978,LIB,0.364,2.182,3.636,1,10.347,26.182,4.61,10.347,Belgium
Party of Liberty and Progress,1981,LIB,1.01,3.535,1.01,1,12.895,36.364,4.61,12.895,Belgium
Party of Liberty and Progress,1985,LIB,5.0280000000000005,3.492,0.419,1,10.748,15.922,4.61,10.748,Belgium
Party of Liberty and Progress,1987,LIB,3.846,6.922999999999999,0.0,1,11.547,6.922999999999999,4.61,11.547,Belgium
Party of Liberty and Progress,1991,LIB,5.851,4.255,1.596,1,11.977,-10.638,4.61,11.977,Belgium
Party of Walloon Reform and Liberty,1977,LIB,5.187,4.035,2.017,1,5.895,-2.882,4.61,5.895,Belgium
Party of Walloon Reform and Liberty,1978,LIB,5.15,3.147,4.578,1,5.204,3.29,4.61,5.204,Belgium
Peoples’ Union,1958,ETH,2.092,0.0,0.0,1,1.977,1.255,-9.04,1.977,Belgium
Peoples’ Union,1961,ETH,2.092,0.0,0.0,1,3.465,1.255,-9.04,3.465,Belgium
Peoples’ Union,1965,ETH,3.774,0.0,0.27,1,6.434,-1.617,-9.04,6.434,Belgium
Peoples’ Union,1968,ETH,0.762,0.381,1.524,1,9.786,-17.143,-9.04,9.786,Belgium
Peoples’ Union,1971,ETH,4.067,6.654,5.36,1,11.112,-23.845,-9.04,11.112,Belgium
Peoples’ Union,1974,ETH,6.332000000000002,5.409,5.277,1,10.198,-18.602,-9.04,10.198,Belgium
Peoples’ Union,1977,ETH,0.909,5.0,4.545,1,10.04,-6.364,-9.04,10.04,Belgium
Peoples’ Union,1978,ETH,2.927,0.488,3.902,1,7.019,15.122,-9.04,7.019,Belgium
Peoples’ Union,1981,ETH,0.0,1.493,4.975000000000001,1,9.767000000000001,2.488,-9.04,9.767000000000001,Belgium
Peoples’ Union,1985,ETH,0.0,0.606,0.0,1,7.877999999999999,14.545,-9.04,7.877999999999999,Belgium
Peoples’ Union,1987,ETH,10.096,3.846,2.404,1,8.048,-2.885,-9.04,8.048,Belgium
Peoples’ Union,1991,ETH,5.341,3.264,1.484,1,5.893,-3.858,-9.04,5.893,Belgium
Peoples’ Union,1995,ETH,2.642,8.805,0.8809999999999999,1,4.669,-1.887,-9.04,4.669,Belgium
People’s Union - Complete Democracy for the 21st century,1999,ETH,2.818,2.4930000000000003,3.686,1,5.561,-6.612,-9.04,5.561,Belgium
Reform Movement,2003,LIB,0.299,0.599,5.3889999999999985,1,11.396,-29.641,4.61,11.396,Belgium
Reform Movement,2007,LIB,2.21,2.672,4.518,1,12.517,-20.861,4.61,12.517,Belgium
Reform Movement,2010,LIB,1.987,2.533,4.009,1,9.278,-0.2,4.61,9.278,Belgium
"Social, Progressive, International, Regionalist, Integrally Democartic  and Forward-Looking",2007,SOC,1.189,1.784,11.298,1,0.0,-17.939,-14.0,0.0,Belgium
Socialist Party Different,2007,SOC,0.637,1.911,19.108,1,0.0,-26.752,-14.0,0.0,Belgium
Socialist Party Different,2010,SOC,0.0,1.957,10.109,1,9.236,-12.609000000000002,-14.0,9.236,Belgium
Socialist Party Different,2014,SOC,4.093,2.969,17.826,1,8.829000000000002,-15.502,-14.0,8.829000000000002,Belgium
Socialist Party Different,2019,SOC,2.431,4.144,28.039,1,6.711,-19.199,-14.0,6.711,Belgium
Socialist Party Different - Spirit,2003,SOC,0.238,2.619,11.905,1,14.908,-13.571,-14.0,14.908,Belgium
Socialist Party Different - Spirit,2007,SOC,0.0,1.042,14.583,1,10.259,-3.646,-14.0,10.259,Belgium
Walloon Rally,1968,ETH,0.0,0.4270000000000001,1.2819999999999998,1,3.383,-16.667,-9.04,3.383,Belgium
Walloon Rally,1971,ETH,0.0,0.4270000000000001,1.2819999999999998,1,6.691,-16.667,-9.04,6.691,Belgium
Walloon Rally,1974,ETH,0.982,5.401,10.311,1,5.857,-9.165,-9.04,5.857,Belgium
Walloon Rally,1977,ETH,1.905,2.857,0.0,1,2.959,-9.524,-9.04,2.959,Belgium
Walloon Rally,1978,ETH,0.633,0.9490000000000001,1.392,1,2.866,-7.9060000000000015,-9.04,2.866,Belgium
Walloon Rally,1981,ETH,2.432,2.664,4.69,1,1.711,-12.102,-9.04,1.711,Belgium
Workers' Party of Belgium,2014,LEF,0.048,2.679,22.512,1,1.971,-34.785,-23.66,1.971,Belgium
Workers' Party of Belgium,2019,LEF,1.945,5.249,21.081,1,8.622,-33.681,-23.66,8.622,Belgium
